joint_tau_cal_0,joint_tau_cal_1,joint_tau_cal_2,joint_tau_cal_3,joint_tau_cal_4,joint_tau_cal_5,joint_tau_cal_6,joint_tau_cal_7,joint_tau_cal_8,joint_tau_cal_9,joint_tau_cal_10,joint_tau_cal_11,joint_tau_cal_12,joint_tau_cal_13,joint_tau_cal_14,joint_tau_cal_15,joint_tau_est_0,joint_tau_est_1,joint_tau_est_2,joint_tau_est_3,joint_tau_est_4,joint_tau_est_5,joint_tau_est_6,joint_tau_est_7,joint_tau_est_8,joint_tau_est_9,joint_tau_est_10,joint_tau_est_11,joint_tau_est_12,joint_tau_est_13,joint_tau_est_14,joint_tau_est_15,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_12,joint_pos_target_13,joint_pos_target_14,joint_vel_3,joint_vel_7,joint_vel_11,joint_vel_15,joint_vel_target_3,joint_vel_target_7,joint_vel_target_11,joint_vel_target_15,
-1.99691,8.23848,16.1204,1.575,2.68788,3.89128,18.742,-0.225,-2.5707,5.23139,26.3543,0.63,0.933348,6.42741,23.2611,0.675,-1.74,7.86,15.72,1.48326,2.55,3.54,18.15,-0.11313,-2.43,5.04,25.17,0.56565,0.66,6.15,22.26,0.57822,0.0534,-0.6478,0.6295,0.016,-0.5566,0.5724,-0.0517,-0.5926,0.5073,-0.00550003,-0.6555,0.6299,0.0501468,-0.634069,0.656367,0.0204798,-0.550714,0.603637,-0.0559845,-0.583731,0.549949,-0.00401945,-0.644788,0.667468,-0.35,0.05,-0.14,-0.15,0,0,0,0,
-2.22913,8.28527,15.9437,1.215,2.68366,4.86181,19.3156,-0.405,-2.45521,5.36039,26.5112,0.495,1.00596,6.34282,25.0596,0.405,-1.98,8.01,15.57,1.21929,2.49,4.56,18.66,-0.27654,-2.4,5.1,25.71,0.41481,0.81,6.06,24.21,0.32682,0.0536,-0.6477,0.6295,0.0159,-0.5587,0.5718,-0.0516,-0.5926,0.5061,-0.00560005,-0.6552,0.6261,0.0498848,-0.633891,0.656073,0.0203728,-0.550972,0.603618,-0.055692,-0.583816,0.55021,-0.00399845,-0.644554,0.667116,-0.27,0.09,-0.11,-0.09,0,0,0,0,
-2.38633,8.10707,15.767,1.035,2.61946,5.50231,19.3192,-0.18,-2.32471,5.21939,27.4331,0.18,1.15352,6.58823,25.0581,0.585,-2.13,7.86,15.39,1.03074,2.4,5.19,18.81,-0.10056,-2.16,4.95,26.55,0.16341,0.99,6.27,24.42,0.45252,0.0536,-0.6473,0.6295,0.0159,-0.5601,0.5714,-0.0516,-0.5926,0.5049,-0.00589998,-0.6553,0.625,0.0496228,-0.633713,0.655778,0.0202658,-0.551229,0.603599,-0.0553995,-0.583901,0.550472,-0.00397745,-0.64432,0.666763,-0.23,0.04,-0.04,-0.13,0,0,0,0,
-2.43852,7.74887,15.5453,1.17,2.49528,5.75279,19.3078,-0.27,-2.16418,5.28842,27.5,0.54,1.10611,6.66862,24.9066,0.18,-2.22,7.47,15.15,1.08102,2.34,5.43,18.6,-0.21369,-2.01,5.1,26.67,0.42738,0.93,6.3,24.24,0.15084,0.0535,-0.6466,0.6295,0.016,-0.561,0.5714,-0.0515,-0.5928,0.5049,-0.00579996,-0.6552,0.6249,0.0493608,-0.633535,0.655484,0.0201588,-0.551487,0.60358,-0.055107,-0.583986,0.550733,-0.00395645,-0.644086,0.666411,-0.26,0.06,-0.12,-0.04,0,0,0,0,
-2.41573,7.2857,15.1286,0.945,2.49106,5.50829,19.2964,0,-2.1537,5.0274,27.4319,0.63,0.938748,6.41905,24.6951,0.18,-2.22,7.08,14.73,0.95532,2.34,5.31,18.63,-0.01257,-1.89,4.86,26.67,0.57822,0.78,6.18,24.06,0.11313,0.0532,-0.6458,0.6299,0.0159,-0.561,0.5714,-0.0513,-0.5926,0.5052,-0.00550003,-0.6547,0.6249,0.0490988,-0.633357,0.655189,0.0200518,-0.551744,0.603561,-0.0548145,-0.584071,0.550995,-0.00393545,-0.643852,0.666058,-0.21,0,-0.14,-0.04,0,0,0,0,
-2.39293,6.56747,14.9369,0.675,2.42686,4.96381,19.225,0.045,-2.26321,4.8414,27.0488,0.45,0.891338,6.07943,24.4836,0,-2.19,6.42,14.49,0.67878,2.25,4.83,18.6,0.05028,-2.04,4.59,26.43,0.31425,0.69,5.82,23.79,0.01257,0.0529,-0.6445,0.63,0.0159,-0.5605,0.5715,-0.0509,-0.5923,0.5058,-0.00540001,-0.6539,0.6249,0.0488368,-0.633179,0.654895,0.0199448,-0.552002,0.603542,-0.054522,-0.584156,0.551256,-0.00391445,-0.643618,0.665706,-0.15,-0.01,-0.1,0,0,0,0,0,
-2.59513,5.50426,14.7602,0.495,2.36266,3.65428,19.2736,0.225,-2.1777,4.0104,27.1308,0.135,0.903939,5.58981,24.2721,-0.045,-2.37,5.4,14.37,0.52794,2.19,3.69,18.63,0.06285,-2.04,3.84,26.34,0.05028,0.75,5.43,23.55,-0.03771,0.0529,-0.6427,0.63,0.0159,-0.5588,0.5714,-0.0506,-0.5913,0.5063,-0.00540001,-0.653,0.6249,0.0485748,-0.633001,0.6546,0.0198378,-0.552259,0.603523,-0.0542295,-0.584241,0.551518,-0.00389345,-0.643384,0.665353,-0.11,-0.05,-0.03,0.01,0,0,0,0,
-2.75233,4.69608,14.5835,0.27,2.29846,2.8248,19.2622,0.135,-2.06221,3.4944,27.1827,-0.045,0.856529,5.26521,24.0606,-0.045,-2.49,4.65,14.22,0.20112,2.04,2.79,18.63,0.10056,-1.89,3.3,26.37,-0.06285,0.66,4.98,23.43,-0.06285,0.0529,-0.6411,0.63,0.0159,-0.5576,0.5714,-0.0505,-0.5903,0.5064,-0.0053,-0.652,0.6249,0.0483128,-0.632823,0.654306,0.0197308,-0.552517,0.603504,-0.053937,-0.584326,0.551779,-0.00387245,-0.64315,0.665001,-0.06,-0.03,0.01,0.01,0,0,0,0,
-2.90953,4.27789,14.4068,0.09,2.23426,2.0853,19.2508,0.045,-1.88671,3.12839,27.1595,0,0.869129,5.06065,23.7891,-0.045,-2.55,4.14,14.01,0.07542,2.07,1.98,18.63,0.10056,-1.71,2.97,26.34,-0.02514,0.66,4.77,23.07,-0.02514,0.0529,-0.64,0.63,0.0159,-0.5564,0.5714,-0.0505,-0.5897,0.5067,-0.0053,-0.6515,0.625,0.0480508,-0.632645,0.654011,0.0196238,-0.552774,0.603485,-0.0536445,-0.584411,0.552041,-0.00385145,-0.642916,0.664648,-0.02,-0.01,-0,0.01,0,0,0,0,
-2.94671,4.17467,14.2301,-0.045,2.17006,1.60079,19.1794,0.09,-1.6512,3.1824,27.2414,-0.045,0.881729,4.78105,23.5176,0,-2.73,4.02,13.86,-0.05028,2.07,1.47,18.63,0.05028,-1.53,3.06,26.4,-0,0.69,4.62,22.92,0,0.0527,-0.6395,0.63,0.0159,-0.5557,0.5715,-0.0506,-0.5898,0.5069,-0.0053,-0.6508,0.6251,0.0477888,-0.632467,0.653717,0.0195168,-0.553032,0.603466,-0.053352,-0.584496,0.552302,-0.00383045,-0.642682,0.664296,0.01,-0.02,0.01,0,0,0,0,0,
-2.99894,3.98145,14.1134,0,2.10586,1.3263,19.108,0,-1.4757,3.13139,27.3384,-0.045,0.894329,4.95143,23.2461,0,-2.82,3.84,13.68,-0,1.89,1.26,18.48,0,-1.35,2.88,26.52,-0.02514,0.66,4.68,22.56,0,0.0526,-0.639,0.6299,0.0159,-0.5555,0.5716,-0.0506,-0.5898,0.507,-0.0053,-0.6507,0.6252,0.0475268,-0.632289,0.653422,0.0194098,-0.553289,0.603447,-0.0530595,-0.584581,0.552564,-0.00380945,-0.642448,0.663943,-0,0,0.01,0,0,0,0,0,
-3.14113,3.95328,13.9367,0.045,2.10167,1.27679,19.0966,0,-1.3002,3.0204,27.4352,0,0.86193,5.15186,23.0346,0,-2.88,3.78,13.5,0.01257,1.86,1.2,18.45,-0.01257,-1.17,2.88,26.64,-0,0.78,4.86,22.38,-0.01257,0.0525,-0.6387,0.6299,0.0158,-0.5556,0.5716,-0.0506,-0.5897,0.5071,-0.0053,-0.6508,0.6252,0.0472648,-0.632111,0.653128,0.0193028,-0.553547,0.603428,-0.052767,-0.584666,0.552825,-0.00378845,-0.642214,0.663591,-0.01,0,-0,0,0,0,0,0,
-3.23832,4.12008,13.76,0.135,2.03747,1.24231,19.0852,0,-1.18471,3.13441,27.5921,0,0.91953,5.23225,22.8231,0,-3.03,3.93,13.35,0.08799,1.83,1.14,18.45,0,-1.05,2.88,26.76,-0.01257,0.81,4.92,22.2,-0.01257,0.0524,-0.6388,0.6299,0.0158,-0.5558,0.5716,-0.0505,-0.5899,0.5071,-0.0053,-0.6507,0.6252,0.0470028,-0.631933,0.652833,0.0191958,-0.553804,0.603409,-0.0524745,-0.584751,0.553087,-0.00376745,-0.64198,0.663238,-0.03,0,-0,0,0,0,0,0,
-3.29051,4.22687,13.5833,0.45,1.97327,1.49279,19.0738,0,-1.00921,3.03841,27.749,0,0.93213,5.43265,22.6716,0.045,-3.09,4.02,13.17,0.32682,1.86,1.38,18.45,-0.01257,-0.84,2.88,26.85,-0,0.84,5.07,21.99,0.01257,0.0523,-0.6388,0.6299,0.0158,-0.5564,0.5716,-0.0505,-0.5899,0.5071,-0.0053,-0.6508,0.6251,0.0467408,-0.631755,0.652539,0.0190888,-0.554062,0.60339,-0.052182,-0.584836,0.553348,-0.00374645,-0.641746,0.662886,-0.1,0,-0,-0.01,0,0,0,0,
-3.43274,4.33367,13.4066,0.405,1.90907,1.75828,19.0624,0,-0.893684,3.04738,27.9059,0.135,0.94473,5.69303,22.4601,0.09,-3.15,4.11,13.02,0.30168,1.74,1.53,18.45,-0.01257,-0.84,2.88,27.03,0.07542,0.81,5.37,21.84,0.03771,0.0522,-0.6388,0.6299,0.0158,-0.5571,0.5716,-0.0504,-0.59,0.5071,-0.0053,-0.651,0.6251,0.0464788,-0.631577,0.652244,0.0189818,-0.554319,0.603371,-0.0518895,-0.584921,0.55361,-0.00372545,-0.641512,0.662533,-0.09,0,-0.03,-0.02,0,0,0,0,
-3.36494,4.38045,13.2299,0.45,1.84487,1.90379,18.991,-0.045,-0.883204,3.28138,28.0629,0.09,0.95733,5.83342,22.2486,0.045,-3.12,4.14,12.81,0.36453,1.71,1.74,18.48,-0.02514,-0.72,3.03,27.27,0.05028,0.75,5.46,21.72,0.01257,0.0519,-0.6387,0.6299,0.0158,-0.5576,0.5717,-0.0502,-0.5904,0.5071,-0.0053,-0.651,0.6251,0.0462168,-0.631399,0.65195,0.0188748,-0.554577,0.603352,-0.051597,-0.585006,0.553871,-0.00370445,-0.641278,0.662181,-0.1,0.01,-0.02,-0.01,0,0,0,0,
-3.05715,4.4273,13.0532,0.36,1.94565,1.94431,18.9796,0,-0.722676,3.18539,28.1597,0.405,0.909921,5.97384,22.2021,0.045,-2.88,4.29,12.66,0.30168,1.71,1.77,18.45,0,-0.66,3.03,27.36,0.31425,0.84,5.61,21.54,0,0.0512,-0.6386,0.6299,0.0156,-0.558,0.5717,-0.0501,-0.5904,0.5072,-0.00519998,-0.651,0.6249,0.0459548,-0.631221,0.651655,0.0187678,-0.554834,0.603333,-0.0513045,-0.585091,0.554133,-0.00368344,-0.641044,0.661828,-0.08,0,-0.09,-0.01,0,0,0,0,
-3.24434,4.53409,12.8765,0.36,2.22646,1.86479,18.9682,0,-0.607187,3.1944,28.2716,0.225,0.922521,6.11424,21.9456,0.09,-3,4.29,12.51,0.23883,2.01,1.74,18.45,0,-0.48,3,27.42,0.1257,0.81,5.79,21.36,0.03771,0.0511,-0.6386,0.6299,0.0151,-0.5582,0.5717,-0.05,-0.5905,0.5072,-0.00519998,-0.651,0.6249,0.0456928,-0.631043,0.651361,0.0186608,-0.555092,0.603314,-0.051012,-0.585176,0.554394,-0.00366244,-0.64081,0.661476,-0.08,0,-0.05,-0.02,0,0,0,0,
-3.22154,4.47586,12.7598,0.18,2.37228,1.77029,18.8968,0,-0.491697,3.2034,28.3085,0.225,0.935121,6.25463,21.7941,0.045,-3,4.29,12.33,0.17598,2.22,1.71,18.27,0,-0.33,3,27.54,0.16341,0.84,5.94,21.15,0.01257,0.0508,-0.6384,0.6298,0.0146,-0.5583,0.5718,-0.0499,-0.5906,0.5074,-0.00519998,-0.651,0.6248,0.0454308,-0.630865,0.651066,0.0185538,-0.555349,0.603295,-0.0507195,-0.585261,0.554656,-0.00364144,-0.640576,0.661123,-0.04,0,-0.05,-0.01,0,0,0,0,
-3.37874,4.52267,12.6881,0.045,2.42806,1.61581,18.8854,0.045,-0.361195,3.09241,28.4504,0.045,0.947721,6.39505,21.5826,0.09,-3.06,4.29,12.24,0.02514,2.25,1.5,18.27,0,-0.24,2.88,27.54,0.02514,0.81,6.03,21,0.08799,0.0508,-0.6383,0.6297,0.0144,-0.5583,0.5718,-0.0499,-0.5905,0.5075,-0.00519998,-0.651,0.6248,0.0451688,-0.630687,0.650772,0.0184468,-0.555607,0.603276,-0.050427,-0.585346,0.554917,-0.00362044,-0.640342,0.660771,-0.01,-0.01,-0.01,-0.02,0,0,0,0,
-3.53594,4.50948,12.5264,0,2.42387,1.4613,18.874,0,-0.320689,3.05641,28.5623,0,0.960321,6.37046,21.3711,0.09,-3.21,4.32,12.15,-0,2.22,1.35,18.27,0,-0.18,2.94,27.72,-0,0.84,6.06,20.73,0.05028,0.0508,-0.6381,0.6296,0.0143,-0.5583,0.5718,-0.0496,-0.5906,0.5075,-0.00519998,-0.6508,0.6248,0.0449068,-0.630509,0.650477,0.0183398,-0.555864,0.603257,-0.0501345,-0.585431,0.555179,-0.00359944,-0.640108,0.660418,-0,0,-0,-0.02,0,0,0,0,
-3.48312,4.33127,12.3497,0.045,2.35967,1.30679,18.8176,-0.045,-0.0851796,2.9904,28.6592,0,0.972921,6.39084,21.1596,0,-3.3,4.23,11.97,0.01257,2.22,1.23,18.27,-0.01257,-0.03,2.82,27.87,-0.01257,0.84,6.12,20.61,0,0.0506,-0.6377,0.6296,0.0143,-0.5583,0.5718,-0.0497,-0.5905,0.5076,-0.00519998,-0.6506,0.6248,0.0446448,-0.630331,0.650183,0.0182328,-0.556122,0.603238,-0.049842,-0.585516,0.55544,-0.00357844,-0.639874,0.660066,-0.01,0.01,-0,0,0,0,0,0,
-3.50533,4.18305,12.173,0.27,2.29547,1.15229,18.7312,0,0.0903202,2.87938,28.6811,0,0.985522,6.41125,20.9481,0.045,-3.24,4.02,11.79,0.16341,2.07,1.05,18.09,0,0,2.7,27.87,-0,0.84,6.12,20.31,0.02514,0.0503,-0.6372,0.6296,0.0143,-0.5583,0.572,-0.0497,-0.5904,0.5079,-0.00519998,-0.6504,0.6248,0.0443828,-0.630153,0.649888,0.0181258,-0.556379,0.603219,-0.0495495,-0.585601,0.555702,-0.00355744,-0.63964,0.659713,-0.06,0,-0,-0.01,0,0,0,0,
-3.64752,4.15485,11.9963,0.045,2.29128,0.997783,18.7198,0,0.26582,2.88839,28.6131,0,0.998122,6.37161,20.7366,0.135,-3.42,3.93,11.64,0.05028,2.07,0.87,18.12,0,0.15,2.64,27.87,-0,0.81,6.09,20.13,0.03771,0.0502,-0.6369,0.6296,0.0142,-0.5583,0.572,-0.0497,-0.5905,0.5082,-0.00519998,-0.6501,0.6248,0.0441208,-0.629975,0.649594,0.0180188,-0.556637,0.6032,-0.049257,-0.585686,0.555963,-0.00353644,-0.639406,0.659361,-0.01,0,-0,-0.03,0,0,0,0,
-3.69975,4.26167,11.9246,0.045,2.33206,0.738287,18.7084,0,0.381312,3.09239,28.1999,0.045,1.01072,6.21205,20.5851,0.045,-3.42,4.08,11.52,-0,2.16,0.72,18.09,0,0.18,2.73,27.39,0.01257,0.81,5.94,19.98,0.03771,0.0501,-0.6369,0.6295,0.0141,-0.5582,0.572,-0.0496,-0.5907,0.509,-0.00519998,-0.6496,0.6247,0.0438588,-0.629797,0.649299,0.0179118,-0.556894,0.603181,-0.0489645,-0.585771,0.556225,-0.00351544,-0.639172,0.659008,-0.01,0,-0.01,-0.01,0,0,0,0,
-3.72192,4.36846,11.7479,0.135,2.44785,0.628781,18.697,0,0.451802,3.2064,28.2068,0.09,1.02332,6.33744,20.3736,0,-3.42,4.17,11.37,0.05028,2.25,0.54,18.09,0,0.27,2.97,27.39,0.02514,0.81,5.94,19.83,0.01257,0.0498,-0.6369,0.6295,0.0138,-0.5582,0.572,-0.0495,-0.5912,0.5094,-0.00519998,-0.6495,0.6247,0.0435968,-0.629619,0.649005,0.0178048,-0.557152,0.603162,-0.048672,-0.585856,0.556486,-0.00349444,-0.638938,0.658656,-0.03,0,-0.02,0,0,0,0,0,
-3.77414,4.47526,11.5262,0.225,2.39866,0.474275,18.6856,0,0.552317,3.2604,28.0337,0.045,1.03592,6.31285,20.2221,0,-3.6,4.26,11.13,0.10056,2.22,0.36,18.09,-0.01257,0.36,3.06,27.27,0.01257,0.81,6,19.65,0,0.0497,-0.6369,0.6295,0.0137,-0.5582,0.572,-0.0493,-0.5913,0.5098,-0.00519998,-0.6493,0.6246,0.0433348,-0.629441,0.64871,0.0176978,-0.557409,0.603143,-0.0483795,-0.585941,0.556748,-0.00347344,-0.638704,0.658303,-0.05,0,-0.01,0,0,0,0,0,
-3.91633,4.41709,11.3495,0.225,2.45448,0.259779,18.6742,0,0.607799,3.44942,27.8006,0.045,1.04852,6.33324,20.0706,0,-3.57,4.26,11.04,0.13827,2.43,0.18,18.12,0,0.42,3.24,27,0.02514,0.84,5.97,19.44,0,0.0496,-0.6367,0.6295,0.0135,-0.5581,0.572,-0.0491,-0.5917,0.5106,-0.00519998,-0.6491,0.6245,0.0430728,-0.629263,0.648416,0.0175908,-0.557667,0.603124,-0.048087,-0.586026,0.557009,-0.00345244,-0.63847,0.657951,-0.05,0,-0.01,0,0,0,0,0,
-3.96852,4.28388,11.2328,0.18,2.45025,0.105274,18.6628,0,0.678325,3.74339,27.0275,0.135,1.06112,6.35365,19.9641,0.135,-3.72,4.11,10.86,0.08799,2.37,0,18.12,0,0.51,3.45,26.37,0.05028,0.84,6.06,19.29,0.05028,0.0495,-0.6363,0.6294,0.0134,-0.5581,0.572,-0.049,-0.5922,0.5117,-0.00519998,-0.6489,0.6244,0.0428108,-0.629085,0.648121,0.0174838,-0.557924,0.603105,-0.0477945,-0.586111,0.557271,-0.00343144,-0.638236,0.657598,-0.04,0,-0.03,-0.03,0,0,0,0,
-3.99073,4.21068,11.1011,0.27,2.44606,-0.049232,18.6514,0.045,0.838815,3.78238,27.0944,0.225,1.07372,6.08902,19.7076,0.405,-3.63,4.08,10.71,0.15084,2.31,0,18.12,0,0.69,3.57,26.28,0.10056,0.81,5.79,19.17,0.31425,0.0492,-0.636,0.6294,0.0133,-0.5581,0.572,-0.0489,-0.5925,0.5123,-0.00519998,-0.6483,0.6244,0.0425488,-0.628907,0.647827,0.0173768,-0.558182,0.603086,-0.047502,-0.586196,0.557532,-0.00341044,-0.638002,0.657246,-0.06,-0.01,-0.05,-0.09,0,0,0,0,
-3.98294,4.03247,10.8794,0.27,2.44187,-0.203738,18.745,0,1.01431,3.73138,26.8914,0.18,1.02631,5.86943,19.4961,0.27,-3.75,3.93,10.5,0.21369,2.22,0,18.12,0.01257,0.84,3.57,26.13,0.13827,0.87,5.61,18.96,0.18855,0.049,-0.6356,0.6294,0.0132,-0.5581,0.5719,-0.0489,-0.5925,0.5129,-0.00509996,-0.6477,0.6244,0.0422868,-0.628729,0.647532,0.0172698,-0.558439,0.603067,-0.0472095,-0.586281,0.557794,-0.00338944,-0.637768,0.656893,-0.06,0,-0.04,-0.06,0,0,0,0,
-4.00515,4.00427,10.7477,0.27,2.48265,-0.253233,18.6886,0,1.1298,3.68037,27.0332,0,1.03891,5.42484,19.2846,0.405,-3.75,3.84,10.38,0.15084,2.31,-0.15,18.12,0,0.99,3.42,26.19,-0,0.84,5.19,18.78,0.35196,0.0487,-0.6353,0.6294,0.0131,-0.5582,0.5719,-0.0488,-0.5925,0.513,-0.00509996,-0.6468,0.6244,0.0420248,-0.628551,0.647238,0.0171628,-0.558697,0.603048,-0.046917,-0.586366,0.558055,-0.00336844,-0.637534,0.656541,-0.06,0,-0,-0.09,0,0,0,0,
-4.16235,3.64609,10.691,0.45,2.47846,-0.392709,18.6772,0,1.0203,3.6894,27.1301,0,1.05151,5.41526,19.1331,0.18,-3.87,3.45,10.32,0.33939,2.25,-0.36,18.12,0,0.9,3.39,26.31,0.01257,0.87,5.1,18.6,0.08799,0.0487,-0.6346,0.6292,0.013,-0.5583,0.5719,-0.0484,-0.5926,0.5131,-0.00509996,-0.6464,0.6243,0.0417628,-0.628373,0.646943,0.0170558,-0.558954,0.603029,-0.0466245,-0.586451,0.558317,-0.00334744,-0.6373,0.656188,-0.1,0,-0,-0.04,0,0,0,0,
-4.31955,3.61789,10.5293,0.18,2.36926,-0.547215,18.6658,0,1.0008,3.63839,27.2271,0,1.06411,5.19563,18.9216,0.225,-3.99,3.45,10.26,0.11313,2.22,-0.36,18.12,-0.01257,0.84,3.39,26.34,0.01257,0.81,4.89,18.42,0.17598,0.0487,-0.6343,0.6291,0.013,-0.5583,0.5719,-0.048,-0.5926,0.5132,-0.00509996,-0.6458,0.6243,0.0415008,-0.628195,0.646649,0.0169488,-0.559212,0.60301,-0.046332,-0.586536,0.558578,-0.00332644,-0.637066,0.655836,-0.04,0,-0,-0.05,0,0,0,0,
-4.47675,3.60467,10.5176,0.09,2.41007,-0.641746,18.6544,0,1.1763,3.58739,27.384,0.045,1.07671,5.32105,18.7701,0,-4.17,3.42,10.2,0.06285,2.13,-0.51,18.09,0,1.02,3.39,26.49,0.01257,0.81,5.01,18.27,0.01257,0.0487,-0.6341,0.6289,0.0129,-0.5584,0.5719,-0.048,-0.5926,0.5132,-0.00509996,-0.6457,0.6242,0.0412388,-0.628017,0.646354,0.0168418,-0.559469,0.602991,-0.0460395,-0.586621,0.55884,-0.00330544,-0.636832,0.655483,-0.02,0,-0.01,0,0,0,0,0,
-4.57394,3.69647,10.4759,0,2.36088,-0.751233,18.643,0,1.29183,3.59641,27.5408,0.045,1.08931,5.46147,18.6636,0.045,-4.23,3.48,10.14,-0,2.16,-0.66,18.12,0,1.17,3.39,26.64,0.01257,0.96,5.1,18.09,0.01257,0.0486,-0.634,0.6286,0.0128,-0.5584,0.5719,-0.0479,-0.5927,0.5132,-0.00509996,-0.6457,0.6241,0.0409768,-0.627839,0.64606,0.0167348,-0.559727,0.602972,-0.045747,-0.586706,0.559101,-0.00328444,-0.636598,0.655131,-0,0,-0.01,-0.01,0,0,0,0,
-4.62613,3.80327,10.3592,0.045,2.40165,-0.890728,18.6316,0,1.40732,3.54541,27.6978,0.18,1.0419,5.60186,18.5721,0.045,-4.35,3.57,10.11,0.02514,2.25,-0.78,18.09,0,1.2,3.39,26.82,0.08799,0.84,5.28,17.97,0.02514,0.0485,-0.634,0.6285,0.0127,-0.5585,0.5719,-0.0478,-0.5927,0.5132,-0.00499995,-0.6457,0.6239,0.0407148,-0.627661,0.645765,0.0166278,-0.559984,0.602953,-0.0454545,-0.586791,0.559363,-0.00326344,-0.636364,0.654778,-0.01,0,-0.04,-0.01,0,0,0,0,
-4.70835,3.97007,10.3025,0.09,2.62246,-0.985224,18.6202,0,1.58281,3.4944,27.7946,0.135,1.0545,5.74226,18.3756,0.09,-4.41,3.72,9.93,0.03771,2.37,-0.84,18.09,-0.01257,1.32,3.24,27,0.11313,0.81,5.43,17.91,0.05028,0.0483,-0.6341,0.6283,0.0123,-0.5586,0.5719,-0.0478,-0.5927,0.5133,-0.00499995,-0.6457,0.6238,0.0404528,-0.627483,0.645471,0.0165208,-0.560242,0.602934,-0.045162,-0.586876,0.559624,-0.00324244,-0.63613,0.654426,-0.02,0,-0.03,-0.02,0,0,0,0,
-4.76054,4.07687,10.2308,0.09,2.64825,-1.03472,18.6088,-0.045,1.6983,3.50341,27.9066,0,1.0671,5.82264,18.2241,0.09,-4.5,3.87,9.9,0.03771,2.4,-0.87,18.12,-0.01257,1.5,3.33,27.09,0.02514,0.84,5.43,17.76,0.06285,0.0482,-0.6341,0.6282,0.012,-0.5587,0.5719,-0.0477,-0.5928,0.5133,-0.00499995,-0.6456,0.6237,0.0401908,-0.627305,0.645176,0.0164138,-0.560499,0.602915,-0.0448695,-0.586961,0.559886,-0.00322144,-0.635896,0.654073,-0.02,0.01,-0,-0.02,0,0,0,0,
-4.85773,4.18366,10.0691,0.135,2.58405,-0.469243,18.5974,0,1.76883,3.55738,28.0635,0.045,1.0797,5.90303,18.1176,0.135,-4.62,3.9,9.75,0.05028,2.4,-0.45,18.03,-0.01257,1.65,3.36,27.3,0.02514,0.84,5.49,17.52,0.10056,0.0481,-0.6341,0.6281,0.012,-0.5596,0.5719,-0.0476,-0.5929,0.5133,-0.00499995,-0.6455,0.6236,0.0399288,-0.627127,0.644882,0.0163068,-0.560757,0.602896,-0.044577,-0.587046,0.560147,-0.00320044,-0.635662,0.653721,-0.03,0,-0.01,-0.03,0,0,0,0,
-5.05993,4.18547,9.99736,0.135,2.51985,-0.608725,18.586,0,1.92932,3.64139,28.2653,0,1.0923,5.92346,17.8611,0.135,-4.77,3.99,9.66,0.11313,2.4,-0.48,17.94,-0.01257,1.68,3.39,27.33,-0,0.96,5.58,17.43,0.07542,0.0481,-0.634,0.628,0.012,-0.56,0.5719,-0.0475,-0.5932,0.5133,-0.00499995,-0.6453,0.6236,0.0396668,-0.626949,0.644587,0.0161998,-0.561014,0.602877,-0.0442845,-0.587131,0.560409,-0.00317944,-0.635428,0.653368,-0.03,0,-0,-0.03,0,0,0,0,
-5.15712,4.17228,9.83568,0.135,2.45565,-0.0282323,18.5746,0,1.9398,3.7104,28.3622,0,1.04497,6.00384,17.7096,0.045,-4.86,3.93,9.6,0.07542,2.4,-0.09,17.91,0,1.77,3.57,27.51,-0,0.84,5.73,17.28,0.01257,0.048,-0.6338,0.6279,0.012,-0.5607,0.5719,-0.0473,-0.5934,0.5134,-0.00490005,-0.6452,0.6235,0.0394048,-0.626771,0.644293,0.0160928,-0.561272,0.602858,-0.043992,-0.587216,0.56067,-0.00315844,-0.635194,0.653016,-0.03,0,-0,-0.01,0,0,0,0,
-5.31432,4.20408,9.82398,0,2.45146,0.282245,18.5632,0,1.66531,3.7644,28.5191,0,1.05757,6.08422,17.6631,0.045,-5.01,3.93,9.48,0.01257,2.37,0.09,17.94,-0.01257,1.5,3.57,27.66,-0,0.81,5.79,17.1,0,0.048,-0.6336,0.6277,0.0119,-0.562,0.5719,-0.0467,-0.5935,0.5134,-0.00490005,-0.6451,0.6233,0.0391428,-0.626593,0.643998,0.0159858,-0.561529,0.602839,-0.0436995,-0.587301,0.560932,-0.00313744,-0.63496,0.652663,-0,0,-0,-0.01,0,0,0,0,
-5.36654,4.19088,9.94727,0,2.38726,0.127766,18.5518,0,1.79582,3.7284,28.631,0,1.07017,5.99965,17.5716,0.045,-5.1,3.96,9.57,0.01257,2.22,0.09,17.94,0,1.59,3.57,27.78,-0,0.84,5.73,17.07,0.01257,0.0479,-0.6334,0.6272,0.0119,-0.562,0.5719,-0.0464,-0.5936,0.5134,-0.00490005,-0.6448,0.6231,0.0388808,-0.626415,0.643704,0.0158788,-0.561787,0.60282,-0.043407,-0.587386,0.561193,-0.00311644,-0.634726,0.652311,-0,0,-0,-0.01,0,0,0,0,
