joint_tau_cal_0,joint_tau_cal_1,joint_tau_cal_2,joint_tau_cal_3,joint_tau_cal_4,joint_tau_cal_5,joint_tau_cal_6,joint_tau_cal_7,joint_tau_cal_8,joint_tau_cal_9,joint_tau_cal_10,joint_tau_cal_11,joint_tau_cal_12,joint_tau_cal_13,joint_tau_cal_14,joint_tau_cal_15,joint_tau_est_0,joint_tau_est_1,joint_tau_est_2,joint_tau_est_3,joint_tau_est_4,joint_tau_est_5,joint_tau_est_6,joint_tau_est_7,joint_tau_est_8,joint_tau_est_9,joint_tau_est_10,joint_tau_est_11,joint_tau_est_12,joint_tau_est_13,joint_tau_est_14,joint_tau_est_15,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_12,joint_pos_target_13,joint_pos_target_14,joint_vel_3,joint_vel_7,joint_vel_11,joint_vel_15,joint_vel_target_3,joint_vel_target_7,joint_vel_target_11,joint_vel_target_15,
-9.0308,6.32999,26.8405,2.84674,8.05715,1.23725,21.8445,1.38551,2.63495,4.13081,30.0028,2.75637,-0.453724,4.20888,27.5856,2.654,-9.20333,6.6496,26.9476,2.80072,8.02933,1.73098,21.7042,1.4012,2.58626,4.57797,30.7812,2.69457,-0.178117,4.38385,28.3675,2.53774,0.0458609,-0.617354,0.576814,-0.0312453,-0.612621,0.586447,-0.0403568,-0.585336,0.567096,0.0496097,-0.593112,0.579034,-0.17998,-0.457208,1.24658,0.170083,-0.579738,1.13175,0.0256882,-0.480976,1.31798,0.0384018,-0.486304,1.26944,1.31126,1.19557,1.16275,1.06197,7.00474,3.96659,6.67548,6.36998,
-9.03715,5.70304,26.4015,2.76385,8.41708,0.474766,21.6705,1.2504,2.73309,3.52205,28.974,2.62986,-0.913147,3.79811,26.3554,2.53837,-9.0318,6.29901,26.7122,2.77295,8.06312,1.17568,21.7169,1.31619,2.61996,4.10693,29.9159,2.63439,-0.464985,4.14053,27.5073,2.54127,0.0458468,-0.615265,0.577155,-0.031399,-0.610111,0.587177,-0.0400192,-0.58409,0.568846,0.0498724,-0.590887,0.58067,-0.180041,-0.471381,1.2369,0.179001,-0.596513,1.1289,0.028526,-0.495602,1.2945,0.0272021,-0.494841,1.24071,1.4477,1.26176,1.4111,1.29147,6.9754,3.76255,6.67083,6.36821,
-9.10691,5.2894,25.3254,2.5971,8.79126,-0.212009,21.7491,1.0567,2.73445,2.91727,27.8398,2.43075,-1.44295,3.297,25.0812,2.3392,-9.04023,5.71699,26.2956,2.67387,8.41872,0.402151,21.5012,1.1646,2.71649,3.5393,28.8652,2.49627,-0.925089,3.75601,26.2681,2.42693,0.0458883,-0.614243,0.579083,-0.0314387,-0.608001,0.589104,-0.0396235,-0.583925,0.57135,0.0501593,-0.589399,0.582752,-0.181778,-0.481373,1.21466,0.188382,-0.612545,1.13342,0.0289842,-0.511182,1.26893,0.0142616,-0.506283,1.21109,1.64882,1.35496,1.68549,1.5191,6.84301,3.46836,6.547,6.19751,
-9.1646,5.10401,24.7466,2.44296,9.1043,-0.803149,21.7815,0.891094,2.64583,2.61178,27.2032,2.22185,-1.80565,2.84862,24.1313,2.14549,-9.11587,5.33387,25.1942,2.52502,8.78787,-0.270784,21.6187,1.02113,2.71452,2.96544,27.7337,2.29887,-1.45775,3.27065,24.997,2.23972,0.0459997,-0.614203,0.581945,-0.0313597,-0.606317,0.592052,-0.039164,-0.58469,0.574043,0.0504909,-0.588498,0.584939,-0.183051,-0.486466,1.20172,0.196365,-0.625066,1.13938,0.0272788,-0.52007,1.25573,0.00557536,-0.516829,1.1895,1.81677,1.51962,1.95803,1.72123,6.70268,3.3018,6.40173,6.01222,
-9.26337,4.89624,23.8337,2.28206,9.30583,-1.43193,22.0142,0.782002,2.55427,2.34488,26.6836,1.98943,-2.15503,2.34452,23.2679,1.92923,-9.17485,5.15976,24.5809,2.38879,9.0934,-0.827773,21.7066,0.849559,2.62333,2.67422,27.1048,2.12254,-1.82305,2.8249,24.056,2.06268,0.0462073,-0.61474,0.585803,-0.0311518,-0.604803,0.595537,-0.03862,-0.586071,0.576661,0.0509027,-0.587821,0.58699,-0.185206,-0.49242,1.18493,0.201615,-0.639357,1.14902,0.0255668,-0.528329,1.24526,-0.00271207,-0.528834,1.16985,1.90479,1.50621,2.16057,1.88966,6.4689,3.07021,6.13942,5.74811,
-9.31283,4.87009,23.3094,2.16601,9.53766,-1.98911,22.0223,0.63697,2.49435,2.12902,26.491,1.8218,-2.47187,1.94732,22.515,1.78498,-9.26943,4.91794,23.7084,2.26503,9.29869,-1.43942,21.9698,0.759217,2.5395,2.38971,26.6142,1.94424,-2.16757,2.32615,23.2155,1.88347,0.0463796,-0.6153,0.588871,-0.0309599,-0.603736,0.598486,-0.038221,-0.587215,0.578532,0.0512394,-0.587347,0.588445,-0.186325,-0.49426,1.17335,0.207671,-0.652246,1.15235,0.0244489,-0.534869,1.24223,-0.0103119,-0.538303,1.15237,1.96373,1.66104,2.25432,1.98296,6.29576,2.93498,5.89791,5.55293,
-9.44859,4.65439,22.1904,2.16233,9.93017,-2.28973,22.0332,0.664349,2.43205,2.03297,26.2846,1.73315,-2.82844,1.61753,21.7776,1.67278,-9.31646,4.85854,23.1283,2.16628,9.53249,-2.03701,21.8619,0.590104,2.48059,2.1788,26.4023,1.79293,-2.4816,1.92688,22.4526,1.73219,0.0465475,-0.615823,0.593429,-0.0307566,-0.602446,0.602535,-0.0377731,-0.588591,0.580862,0.0515844,-0.586771,0.590155,-0.189598,-0.499973,1.15166,0.217537,-0.659379,1.15478,0.0232405,-0.538555,1.23933,-0.0189782,-0.546011,1.13553,1.93855,1.63811,2.31025,2.09012,6.26321,2.96681,5.77655,5.43568,
-9.56031,4.44687,21.8015,2.12751,10.2893,-2.67218,22.2508,0.543132,2.37906,2.02352,26.1595,1.6837,-3.12613,1.3333,21.2019,1.5579,-9.44613,4.64947,22.1197,2.15438,9.92669,-2.36235,21.819,0.607791,2.42345,2.07909,26.1998,1.72136,-2.83308,1.60782,21.7252,1.62369,0.0465648,-0.616113,0.597672,-0.0306874,-0.601344,0.606284,-0.0374838,-0.589878,0.583122,0.0517623,-0.586369,0.591602,-0.192455,-0.505545,1.14512,0.22653,-0.667958,1.16368,0.0221371,-0.539968,1.23838,-0.0263033,-0.552869,1.12248,1.95003,1.8747,2.33382,2.1901,6.20506,2.96096,5.70122,5.3059,
-9.78796,4.30144,20.9178,2.09876,10.8148,-3.22785,22.1191,0.459483,2.40542,1.91743,25.8969,1.64878,-3.58416,1.15483,20.4225,1.47029,-9.55858,4.42497,21.6618,2.09949,10.2901,-2.70182,22.1383,0.54605,2.37264,2.05538,26.0865,1.68035,-3.12925,1.33171,21.1546,1.51894,0.0465305,-0.616185,0.601602,-0.0306833,-0.600415,0.609516,-0.0372837,-0.590872,0.585132,0.0518721,-0.586205,0.592928,-0.19819,-0.509133,1.12795,0.239703,-0.680208,1.16529,0.0229379,-0.543434,1.23368,-0.0376951,-0.557278,1.1042,1.99904,1.99679,2.33679,2.27027,6.19655,2.91576,5.63436,5.21084,
-9.8213,4.13909,20.6417,2.03495,11.1514,-3.39929,22.7357,0.471643,2.2539,1.97176,26.0361,1.65308,-3.85115,0.98851,19.952,1.39611,-9.7857,4.24999,20.8697,2.01884,10.8158,-3.24676,22.0301,0.390758,2.40028,1.93716,25.8415,1.6424,-3.58693,1.15677,20.3897,1.43673,0.0464763,-0.616033,0.60471,-0.0307063,-0.599806,0.612194,-0.0371424,-0.591556,0.586806,0.0519409,-0.586186,0.593961,-0.199106,-0.512426,1.12362,0.248027,-0.68491,1.18094,0.0192841,-0.542577,1.23858,-0.0443206,-0.561484,1.09327,2.07491,2.00855,2.34852,2.34019,6.14482,2.95183,5.65469,5.1324,
-10.0107,3.97576,20.0655,2.00421,11.5938,-3.77453,22.6145,0.411465,2.28051,1.9332,26.0079,1.63744,-4.18674,0.832086,19.3607,1.3206,-9.81865,4.11683,20.6184,2.00794,11.1555,-3.4112,22.6716,0.346291,2.2518,1.97383,26.0012,1.64992,-3.85231,0.987453,19.9345,1.36819,0.0464,-0.61565,0.607045,-0.0307783,-0.599351,0.614249,-0.0370536,-0.591866,0.588001,0.0519708,-0.586189,0.594629,-0.203938,-0.516422,1.11113,0.259032,-0.693046,1.18165,0.0199799,-0.54359,1.23876,-0.0527023,-0.565365,1.07893,2.12039,2.12582,2.35343,2.39875,6.12881,2.94875,5.62832,5.03996,
-10.0846,3.84502,19.9231,1.88705,11.7924,-3.87371,23.1906,0.288737,2.14195,1.88169,26.0742,1.61651,-4.35988,0.647006,19.0945,1.22828,-10.0053,3.94308,20.0258,1.97084,11.5999,-3.77899,22.6653,0.275844,2.28048,1.92087,25.9942,1.63148,-4.18576,0.829865,19.3592,1.29515,0.0462893,-0.61495,0.608573,-0.0309001,-0.599138,0.615557,-0.0370198,-0.591764,0.588677,0.0519675,-0.586148,0.594908,-0.20588,-0.517851,1.10606,0.263806,-0.696363,1.19692,0.0165496,-0.544557,1.24076,-0.0570313,-0.569942,1.07232,2.28165,2.26012,2.36525,2.45026,6.05575,2.8376,5.59826,4.90681,
-10.2386,3.53423,19.9143,1.81896,12.1001,-3.90993,22.9524,0.195614,2.24181,1.82107,26.1153,1.60045,-4.43555,0.435601,18.6783,1.14755,-10.0748,3.83981,19.8637,1.91566,11.801,-3.92024,23.2622,0.262311,2.14519,1.85506,26.0804,1.61433,-4.35673,0.638586,19.106,1.21486,0.046128,-0.613989,0.609304,-0.0311002,-0.598978,0.61623,-0.0370397,-0.591297,0.588803,0.0519314,-0.586021,0.594806,-0.209931,-0.524464,1.10859,0.271239,-0.697088,1.19138,0.0189966,-0.545388,1.24162,-0.0589694,-0.575008,1.06162,2.32027,2.46488,2.36587,2.47614,5.9582,2.85611,5.56677,4.77124,
-10.3473,3.27062,20.291,1.8109,12.1514,-4.15584,22.9827,0.285408,2.33082,1.79204,26.044,1.62414,-4.43707,0.290775,18.6513,1.10521,-10.2246,3.51937,19.9329,1.84069,12.1133,-3.92186,23.0487,0.168867,2.24782,1.78421,26.1367,1.59922,-4.42861,0.422401,18.7005,1.1383,0.0458814,-0.612729,0.609206,-0.0314004,-0.598713,0.616357,-0.037129,-0.590511,0.588483,0.0518395,-0.585752,0.594413,-0.212959,-0.529631,1.11499,0.272155,-0.70195,1.19189,0.021041,-0.545167,1.23928,-0.0591501,-0.578296,1.06037,2.26121,2.37294,2.37179,2.49546,5.883,2.94376,5.62006,4.70587,
-10.3879,2.97352,20.5664,1.66373,11.8951,-3.78137,23.3589,0.154759,2.42492,1.79612,25.8656,1.61875,-4.21226,0.0846781,18.8771,1.04995,-10.3291,3.25077,20.2802,1.79437,12.1712,-4.15864,23.0087,0.239692,2.34198,1.75275,26.0771,1.61634,-4.4267,0.275986,18.6828,1.09684,0.0455244,-0.611259,0.608571,-0.0318226,-0.598535,0.615909,-0.0373404,-0.589565,0.587812,0.0516491,-0.585406,0.593734,-0.214395,-0.535483,1.12342,0.265278,-0.693505,1.19843,0.0231418,-0.544059,1.23396,-0.0538203,-0.583076,1.06521,2.39933,2.61649,2.3857,2.51297,5.7268,2.926,5.6232,4.61287,
-10.5113,2.47892,21.2392,1.5809,11.6013,-3.90956,23.1041,0.278667,2.68293,1.774,25.5669,1.62091,-3.95408,-0.0573766,19.1458,1.02102,-10.3682,2.94727,20.6173,1.71276,11.9192,-3.78986,23.3904,0.152213,2.43703,1.74881,25.9079,1.61072,-4.20102,0.0653682,18.9124,1.04473,0.0450901,-0.609615,0.607363,-0.0323567,-0.598376,0.615224,-0.0376224,-0.588446,0.586866,0.051378,-0.584984,0.592906,-0.217945,-0.546075,1.13629,0.257359,-0.695498,1.19346,0.0292566,-0.543398,1.22541,-0.0476181,-0.586141,1.07103,2.41353,2.47175,2.39841,2.52288,5.57533,3.02908,5.64023,4.56492,
-10.6431,2.01285,21.8967,1.55225,11.3015,-3.4158,22.6651,0.308207,3.01431,1.70058,25.1889,1.61698,-3.64899,-0.169282,19.6018,1.00971,-10.491,2.45596,21.1843,1.61278,11.6255,-3.90905,23.2194,0.180106,2.69564,1.72685,25.613,1.61178,-3.94138,-0.0772876,19.1805,1.01609,0.0446198,-0.607887,0.606052,-0.0329558,-0.598275,0.614495,-0.037938,-0.587255,0.585745,0.0510964,-0.584494,0.592022,-0.22173,-0.555993,1.15133,0.249208,-0.684158,1.18179,0.037251,-0.544027,1.21477,-0.0402797,-0.588437,1.08155,2.31828,2.51738,2.41671,2.53238,5.42278,3.13379,5.65068,4.5518,
-10.9003,1.52073,22.5288,1.41023,11.1377,-3.25193,21.9784,0.253885,3.47,1.54666,24.5455,1.59583,-3.46482,-0.220542,20.0221,0.996712,-10.6264,2.01081,21.8247,1.54466,11.3219,-3.41502,22.6847,0.301446,3.02605,1.6677,25.2239,1.60514,-3.63798,-0.183499,19.6269,1.00495,0.0442217,-0.606588,0.605011,-0.0334443,-0.598276,0.613933,-0.0382017,-0.586353,0.584832,0.0508546,-0.584118,0.591349,-0.228593,-0.567041,1.16605,0.244656,-0.679135,1.16197,0.0483502,-0.547047,1.19779,-0.0359459,-0.589374,1.09142,2.46543,2.6743,2.44058,2.5414,5.28589,3.18207,5.63224,4.53483,
-11.1233,1.11538,23.0232,1.40461,10.8917,-2.99018,21.4681,0.321651,3.85309,1.39318,23.9048,1.56844,-3.25697,-0.194573,20.6001,1.00313,-10.8804,1.49318,22.5223,1.4365,11.1643,-3.24715,21.9989,0.253867,3.48405,1.5173,24.5853,1.57432,-3.45172,-0.23345,20.0484,0.993794,0.043717,-0.605166,0.603802,-0.0340731,-0.598362,0.613383,-0.0385487,-0.585424,0.583757,0.050539,-0.58373,0.590606,-0.234657,-0.577068,1.18006,0.237885,-0.673614,1.15072,0.0575777,-0.55012,1.18075,-0.0310841,-0.588419,1.10519,2.36743,2.53843,2.48485,2.54811,5.17664,3.18173,5.62172,4.55437,
-11.3156,0.696366,23.5031,1.33569,10.6322,-3.01574,21.1775,0.301348,4.19831,1.28352,23.3502,1.51114,-3.0951,-0.0940231,21.0976,1.02772,-11.1058,1.07948,23.1307,1.35455,10.9126,-2.98833,21.5701,0.264182,3.86561,1.3838,23.9413,1.53688,-3.24505,-0.201879,20.62,1.00628,0.0432448,-0.603968,0.602553,-0.0346431,-0.598425,0.612792,-0.0388798,-0.58489,0.582749,0.0502173,-0.583481,0.589993,-0.239882,-0.585365,1.1909,0.230821,-0.673429,1.14287,0.0658907,-0.55261,1.16596,-0.0273408,-0.585707,1.11712,2.41683,2.51893,2.54768,2.54052,5.0882,3.12162,5.56997,4.59597,
-11.3774,0.599956,24.0777,1.20872,10.4466,-2.82528,20.8758,0.272904,4.43347,1.18225,23.0703,1.44209,-2.97915,0.0560851,21.4467,1.06381,-11.3043,0.686751,23.565,1.29288,10.645,-2.97954,21.27,0.248592,4.20619,1.28933,23.38,1.48296,-3.08765,-0.0990762,21.1097,1.03558,0.042902,-0.603257,0.601356,-0.0351041,-0.598476,0.612324,-0.0391443,-0.5848,0.581913,0.0499673,-0.583316,0.589565,-0.241678,-0.588326,1.20174,0.225805,-0.668715,1.13496,0.0715688,-0.555307,1.1582,-0.0246342,-0.58184,1.12554,2.58866,2.49179,2.60246,2.52437,5.00609,3.0376,5.48664,4.652,
-11.4375,0.333483,23.9569,1.19338,10.2174,-2.73274,21.0367,0.191927,4.52377,1.12226,22.7778,1.38968,-2.91313,0.132379,21.7393,1.09576,-11.3724,0.592071,24.023,1.24163,10.4562,-2.83328,20.879,0.305873,4.43825,1.19467,23.0955,1.42526,-2.97415,0.0469746,21.4526,1.07507,0.0426998,-0.602849,0.600519,-0.0354228,-0.598419,0.61206,-0.039306,-0.585008,0.581185,0.0498031,-0.583142,0.589326,-0.243351,-0.59396,1.19806,0.219877,-0.667036,1.137,0.0737038,-0.557141,1.15024,-0.0231088,-0.579713,1.13271,2.61484,2.55207,2.63778,2.50053,5.00159,2.93593,5.41714,4.69205,
-11.4275,0.66203,23.7385,1.19682,10.3252,-3.08754,20.6552,0.299644,4.55108,1.03693,22.8433,1.35084,-3.04765,0.339007,21.732,1.15611,-11.432,0.349176,23.9726,1.20801,10.2279,-2.79723,21.0205,0.246327,4.5277,1.14861,22.7996,1.37785,-2.90866,0.117524,21.7381,1.10885,0.0425315,-0.602932,0.599948,-0.0357282,-0.597882,0.612269,-0.0394448,-0.585547,0.580501,0.0496594,-0.582823,0.589242,-0.243203,-0.58698,1.19421,0.22225,-0.675123,1.12979,0.0742869,-0.559934,1.15133,-0.0265815,-0.574183,1.13256,2.67927,2.31339,2.65839,2.47393,5.07292,2.91268,5.36008,4.78615,
-11.2226,0.637354,24.0944,1.19616,10.2915,-3.28389,21.009,0.192279,4.46241,1.05366,23.0857,1.32333,-3.09793,0.448962,21.7325,1.16805,-11.4256,0.676903,23.7452,1.23536,10.3294,-3.10332,20.6443,0.303164,4.55233,1.05914,22.8502,1.34607,-3.04566,0.334742,21.7253,1.1595,0.0424646,-0.603218,0.599708,-0.0358615,-0.597433,0.612499,-0.0394897,-0.586015,0.580236,0.0496024,-0.582663,0.589328,-0.238163,-0.58717,1.20096,0.22135,-0.678785,1.13702,0.0720382,-0.560104,1.15721,-0.0278866,-0.571337,1.13275,2.69132,2.43395,2.66925,2.46841,5.08363,2.8185,5.31591,4.80451,
-11.0365,0.871663,23.8841,1.21406,10.3293,-3.43281,21.0703,0.177511,4.38219,1.08464,23.3197,1.32059,-3.23191,0.525847,21.5352,1.19951,-11.2213,0.665241,24.0055,1.23778,10.3002,-3.26868,20.903,0.266044,4.4653,1.082,23.0871,1.32927,-3.09394,0.436693,21.7179,1.18273,0.0423901,-0.603818,0.599688,-0.0360322,-0.596909,0.613051,-0.0395538,-0.586743,0.580071,0.0495178,-0.582426,0.589599,-0.233588,-0.582855,1.19592,0.222129,-0.682016,1.13929,0.0699586,-0.560069,1.16303,-0.0313352,-0.569115,1.12819,2.69802,2.41979,2.65698,2.43744,5.12614,2.77481,5.29816,4.83646,
-10.9985,1.2779,23.0655,1.31635,10.6564,-3.38411,20.7517,0.229883,4.23893,1.09028,23.6178,1.34382,-3.44316,0.629205,21.2403,1.25811,-11.0344,0.905643,23.8601,1.26216,10.3367,-3.41328,21.0296,0.251166,4.38466,1.11022,23.3144,1.32764,-3.22825,0.509906,21.5151,1.20938,0.0423245,-0.604604,0.600108,-0.036184,-0.596468,0.613958,-0.0396218,-0.587446,0.580107,0.049423,-0.582087,0.590033,-0.23265,-0.572761,1.17805,0.230176,-0.680409,1.13432,0.0663144,-0.560596,1.17062,-0.0367126,-0.566136,1.12134,2.68944,2.40795,2.64216,2.41615,5.32214,2.86772,5.3298,4.93237,
-10.8719,1.54762,23.1342,1.33934,10.7555,-3.73636,21.3379,0.215611,4.01319,1.19632,24.0114,1.34746,-3.54437,0.637741,21.0432,1.25919,-10.9981,1.34142,23.0498,1.35372,10.6605,-3.36278,20.7172,0.286824,4.23938,1.11988,23.6094,1.34544,-3.44136,0.618981,21.217,1.25709,0.0422896,-0.60544,0.600604,-0.0362753,-0.596103,0.614915,-0.0396606,-0.588163,0.580272,0.0493512,-0.581765,0.590581,-0.229524,-0.566872,1.17831,0.232597,-0.688889,1.14794,0.0606596,-0.558717,1.18068,-0.0392861,-0.565676,1.11701,2.69083,2.42836,2.63921,2.41788,5.36951,2.85958,5.33412,4.93626,
-10.9221,1.70746,22.6116,1.4241,11.0527,-3.61009,21.1911,0.28923,3.94722,1.25813,24.195,1.35333,-3.68525,0.585477,20.5732,1.25739,-10.8733,1.60524,23.0384,1.35089,10.76,-3.73839,21.2237,0.19187,4.01408,1.22222,23.9995,1.3559,-3.54201,0.63024,21.0165,1.25836,0.0422893,-0.606212,0.601091,-0.0363413,-0.595924,0.615808,-0.03968,-0.58889,0.580525,0.0492966,-0.581544,0.591214,-0.230774,-0.563589,1.1658,0.23997,-0.686573,1.14516,0.058988,-0.557847,1.18558,-0.042871,-0.566776,1.10595,2.59405,2.33786,2.62296,2.41943,5.44225,2.91632,5.32962,4.93421,
-10.9585,1.73342,22.6313,1.34593,11.0667,-3.84298,21.6622,0.180642,3.8241,1.34664,24.298,1.35854,-3.69148,0.428959,20.419,1.2106,-10.9228,1.7693,22.5023,1.44238,11.0566,-3.60843,21.0852,0.269098,3.94816,1.27835,24.1845,1.36483,-3.68276,0.580567,20.5489,1.2496,0.0422873,-0.606871,0.601542,-0.0363924,-0.5959,0.616625,-0.0397022,-0.589502,0.580813,0.0492361,-0.581375,0.591872,-0.231678,-0.563293,1.16609,0.240271,-0.691561,1.15763,0.055891,-0.55617,1.18843,-0.0430779,-0.570583,1.10272,2.69829,2.5169,2.59686,2.43583,5.39015,2.87818,5.31395,4.85703,
-11.0386,1.71866,22.7689,1.34764,11.1964,-3.79297,21.2724,0.224484,3.91896,1.42515,24.4221,1.37077,-3.652,0.304765,20.1528,1.18194,-10.9578,1.76971,22.5642,1.35401,11.0692,-3.80225,21.6437,0.23873,3.82512,1.35522,24.2911,1.36921,-3.68935,0.425356,20.4018,1.20527,0.0422783,-0.607291,0.601851,-0.0364448,-0.595964,0.617174,-0.0397232,-0.589836,0.581009,0.049189,-0.581281,0.592336,-0.233702,-0.565181,1.17271,0.243395,-0.69042,1.1504,0.0582357,-0.554416,1.19171,-0.0421467,-0.57358,1.09651,2.58672,2.54317,2.57455,2.44566,5.282,2.99214,5.31609,4.80955,
-11.1049,1.6688,22.8736,1.27675,11.0077,-3.72599,21.5238,0.281986,3.94725,1.48584,24.3165,1.40657,-3.54711,0.167605,20.319,1.15952,-11.0344,1.72541,22.7513,1.39386,11.2024,-3.74236,21.2487,0.196886,3.92468,1.42577,24.4134,1.3898,-3.64389,0.298555,20.1345,1.17199,0.0422151,-0.607587,0.602181,-0.0365603,-0.596211,0.617812,-0.0398115,-0.590033,0.581245,0.049064,-0.581135,0.592873,-0.23546,-0.565374,1.17282,0.23855,-0.689129,1.15531,0.0587709,-0.552912,1.18929,-0.0396972,-0.576858,1.10113,2.63826,2.46163,2.53519,2.46599,5.19177,3.02561,5.34834,4.78504,
-11.3148,1.65961,22.3434,1.33164,10.9451,-3.40491,21.3738,0.306629,3.99378,1.5267,24.0792,1.43457,-3.40936,0.0661913,20.4654,1.16716,-11.0977,1.71128,22.7352,1.37677,11.0169,-3.70529,21.4191,0.197227,3.95586,1.47937,24.3079,1.4179,-3.53613,0.162758,20.3023,1.1493,0.0420773,-0.607605,0.602646,-0.0367589,-0.596672,0.618442,-0.0399913,-0.589975,0.581462,0.0488568,-0.580999,0.59333,-0.240885,-0.565436,1.16009,0.236727,-0.682535,1.15219,0.0597482,-0.551726,1.18357,-0.036499,-0.579277,1.10522,2.58232,2.49314,2.51291,2.48678,5.24559,3.1064,5.38205,4.82109,
-11.609,1.41735,22.6535,1.36046,11.0519,-3.26857,20.8684,0.253184,4.19081,1.47415,23.7794,1.42395,-3.25833,-0.0400927,20.4971,1.11682,-11.3096,1.67045,22.2807,1.38326,10.9527,-3.38851,21.3568,0.300195,3.99864,1.52141,24.0729,1.43617,-3.40334,0.0709228,20.4498,1.15071,0.041924,-0.607398,0.603032,-0.036962,-0.597119,0.619031,-0.0401568,-0.589838,0.581654,0.0486633,-0.580996,0.593738,-0.248385,-0.572349,1.17088,0.239236,-0.678662,1.14195,0.0645264,-0.552904,1.17623,-0.0328985,-0.582066,1.10641,2.43296,2.63891,2.50814,2.52017,5.15388,3.14528,5.35604,4.75381,
-11.7863,1.2852,22.8351,1.26876,10.8447,-3.19587,20.9448,0.281342,4.25192,1.52605,23.379,1.44741,-3.11251,-0.0917028,20.7825,1.11908,-11.6044,1.39991,22.6608,1.35974,11.0589,-3.25594,20.9422,0.316634,4.19403,1.47071,23.7752,1.42333,-3.2551,-0.0313874,20.4834,1.1079,0.0418019,-0.606975,0.60295,-0.0371405,-0.59752,0.619294,-0.040256,-0.589726,0.581789,0.0485383,-0.581162,0.59413,-0.252916,-0.573978,1.17227,0.233868,-0.678022,1.14392,0.0660077,-0.551522,1.16633,-0.0293592,-0.583579,1.1139,2.58076,2.63882,2.50794,2.53789,5.11829,3.2015,5.40277,4.77604,
-12.0319,0.985498,23.195,1.22635,10.8497,-2.96636,20.4683,0.37848,4.4921,1.5154,23.0246,1.43642,-2.95777,-0.135546,20.898,1.10257,-11.7803,1.2875,22.7352,1.34126,10.8533,-3.2205,21.0242,0.274506,4.25514,1.52271,23.3807,1.44064,-3.10877,-0.0808769,20.7741,1.10822,0.0416755,-0.606506,0.602627,-0.0373289,-0.597802,0.619321,-0.0403353,-0.589641,0.581827,0.0484326,-0.581408,0.594411,-0.25919,-0.582131,1.18078,0.233799,-0.672535,1.13193,0.071905,-0.551705,1.15742,-0.0255503,-0.58495,1.11699,2.58482,2.52426,2.52068,2.5594,5.03753,3.28122,5.39351,4.76454,
-12.169,0.676074,23.7114,1.21354,10.5463,-2.97465,20.6218,0.285284,4.68332,1.52821,22.6199,1.41981,-2.74064,-0.208214,21.3227,1.07211,-12.0249,0.938438,23.1644,1.26266,10.8601,-2.96222,20.4829,0.372633,4.49546,1.51175,23.0324,1.43145,-2.95246,-0.125737,20.8971,1.09388,0.0415257,-0.605937,0.602122,-0.0375503,-0.597976,0.619091,-0.0404272,-0.589555,0.581717,0.0483252,-0.581668,0.594545,-0.26281,-0.58931,1.19598,0.225965,-0.672019,1.13354,0.0765734,-0.55129,1.1471,-0.0202812,-0.587015,1.12763,2.45681,2.65828,2.53308,2.57667,4.8839,3.22885,5.3727,4.72089,
-12.3393,0.289125,23.9304,1.09611,10.3412,-2.78868,20.2732,0.360385,4.90938,1.51337,22.2091,1.41097,-2.57956,-0.239496,21.6412,1.07916,-12.161,0.654744,23.7333,1.21436,10.5579,-2.97442,20.631,0.293726,4.6893,1.51882,22.633,1.41623,-2.73437,-0.205541,21.3273,1.07149,0.0413331,-0.605334,0.601392,-0.0378283,-0.59807,0.618838,-0.040559,-0.589391,0.581456,0.0481826,-0.581834,0.594505,-0.267264,-0.597133,1.19777,0.220526,-0.668209,1.12645,0.0821072,-0.551421,1.1365,-0.0163786,-0.587873,1.13547,2.61904,2.51798,2.53961,2.5778,4.81126,3.23875,5.36155,4.73612,
-12.3577,0.213581,24.5224,1.10112,10.1585,-2.67675,19.9476,0.397208,5.10741,1.49101,22.151,1.40211,-2.39569,-0.18804,22.042,1.08875,-12.3339,0.30296,23.8866,1.13485,10.3483,-2.8255,20.3512,0.309632,4.91282,1.50538,22.2214,1.40711,-2.57499,-0.239781,21.6474,1.07726,0.0411865,-0.604982,0.601009,-0.0380407,-0.59804,0.618693,-0.0406594,-0.589206,0.581183,0.0480744,-0.581865,0.59439,-0.26788,-0.600029,1.21527,0.215739,-0.665299,1.11819,0.0869466,-0.551778,1.13472,-0.0119011,-0.586578,1.14533,2.47628,2.49538,2.54624,2.58333,4.67852,3.2898,5.35046,4.76082,
