obs_angvel_0,obs_angvel_1,obs_angvel_2,obs_gravity_0,obs_gravity_1,obs_gravity_2,obs_command_0,obs_command_1,obs_command_2,obs_dofpos_0,obs_dofpos_1,obs_dofpos_2,obs_dofpos_3,obs_dofpos_4,obs_dofpos_5,obs_dofpos_6,obs_dofpos_7,obs_dofpos_8,obs_dofpos_9,obs_dofpos_10,obs_dofpos_11,obs_dofpos_12,obs_dofpos_13,obs_dofpos_14,obs_dofpos_15,obs_dofvel_0,obs_dofvel_1,obs_dofvel_2,obs_dofvel_3,obs_dofvel_4,obs_dofvel_5,obs_dofvel_6,obs_dofvel_7,obs_dofvel_8,obs_dofvel_9,obs_dofvel_10,obs_dofvel_11,obs_dofvel_12,obs_dofvel_13,obs_dofvel_14,obs_dofvel_15,obs_action_0,obs_action_1,obs_action_2,obs_action_3,obs_action_4,obs_action_5,obs_action_6,obs_action_7,obs_action_8,obs_action_9,obs_action_10,obs_action_11,obs_action_12,obs_action_13,obs_action_14,obs_action_15,
-0.00437173,-0.00520025,0.067926,0,0,-1,0.75,-0,0.0210389,0.0741992,-0.625317,0.620091,-9.60899,0.0511482,-0.565296,0.564047,24.7697,-0.0895397,-0.590926,0.546908,-33.0809,-0.00531297,-0.584874,0.647412,9.58048,-0.0346784,0.0761704,-0.000874018,2.25644,-0.0404531,-0.0218322,-0.00801021,2.75217,0.0821839,0.159258,-0.0814265,2.01697,0.0384801,-0.011136,0.00111978,2.81651,-0.308106,0.266183,1.29464,1.39768,0.0636904,-0.306195,0.849809,0.326466,0.0248253,0.197133,1.07532,1.17637,0.24355,-0.0875363,1.1034,0.896105,
0.00564962,0.00852441,0.0955192,0,0,-1,0.75,-0,0.0562637,0.0730201,-0.622856,0.618251,-9.56346,0.0499075,-0.566155,0.563718,24.831,-0.0883247,-0.58857,0.546858,-33.0385,-0.00449007,-0.58447,0.645695,9.63975,-0.0809933,0.0987397,-0.173281,2.21407,-0.0829551,-0.0498598,-0.0153357,2.91081,0.041061,0.0604616,-0.0835261,2.12323,0.0459774,0.0494835,-0.162841,2.92305,-0.349996,0.221412,1.22754,1.32989,0.00233573,-0.272709,0.924429,0.366056,0.0868577,0.160781,1.09286,1.06423,0.292187,-0.0511691,1.06786,1.00236,
0.0101116,0.0141556,0.147421,0,0,-1,0.75,-0,0.0769841,0.0713882,-0.620977,0.616272,-9.5272,0.0482482,-0.566995,0.563587,24.8765,-0.0871857,-0.587133,0.547026,-33.0049,-0.00366864,-0.584139,0.643937,9.68711,-0.12842,0.108614,-0.143703,2.17486,-0.130013,-0.0481651,0.00552834,2.93837,0.0632994,0.137142,0.109513,1.87799,0.0690167,0.0458112,-0.189757,3.0899,-0.428358,0.148963,1.13197,1.19979,-0.0964126,-0.237678,1.02996,0.441812,0.199609,0.119175,1.10141,0.770857,0.349148,0.00745377,1.07526,1.24453,
0.00756006,0.0175946,0.245761,0,0,-1,0.75,-0,0.0997767,0.0678363,-0.618988,0.612553,-9.47982,0.0446817,-0.567944,0.564294,24.9397,-0.0846785,-0.584821,0.547889,-32.968,-0.00160664,-0.583834,0.640786,9.75628,-0.203146,0.0333389,-0.103869,2.2508,-0.201139,-0.0437895,0.0592064,2.95472,0.173961,0.0840076,-0.0231732,1.49916,0.126677,-0.0209045,-0.106608,3.37805,-0.457334,0.104007,1.07703,1.1104,-0.126737,-0.223127,1.07221,0.503915,0.250219,0.0750062,1.0679,0.535706,0.351028,0.0495096,1.09665,1.44226,
-0.00616567,0.0128,0.355786,0,0,-1,0.709643,-0,0.126721,0.0627465,-0.617695,0.607181,-9.42973,0.0395895,-0.568927,0.566186,25.0036,-0.0805775,-0.581777,0.549854,-32.9393,0.00206118,-0.584128,0.636637,9.83578,-0.269802,0.0912406,-0.388944,2.40871,-0.270345,-0.0482983,0.11787,2.99377,0.207749,0.196045,0.0324536,1.17581,0.214165,-0.0106211,-0.276041,3.81489,-0.442924,0.105095,1.05241,1.06711,-0.112062,-0.207949,1.09569,0.556805,0.247017,0.0417902,1.05682,0.391288,0.31755,0.0854821,1.12455,1.61332,
-0.0198752,0.0102503,0.454623,0,0,-1,0.653698,-0,0.149514,0.0567084,-0.61691,0.601,-9.38399,0.0335826,-0.569873,0.569063,25.0637,-0.0751217,-0.578621,0.552814,-32.9205,0.00693229,-0.585151,0.632109,9.91146,-0.331777,0.0279682,-0.454519,2.42511,-0.329589,-0.04798,0.175394,3.01314,0.288544,0.194892,0.264058,0.852718,0.285455,-0.0336302,-0.306614,4.09465,-0.411191,0.101696,1.0537,0.944729,-0.0824642,-0.212694,1.14963,0.519219,0.233237,-0.0211388,1.06565,0.181708,0.261995,0.126096,1.13888,1.69598,
-0.00469789,0.0239068,0.563666,0,0,-1,0.616401,-0,0.164018,0.0484179,-0.615857,0.593038,-9.33533,0.0256092,-0.570589,0.573945,25.127,-0.0675027,-0.575226,0.557743,-32.9086,0.0139557,-0.586495,0.626625,10.0045,-0.431809,0.104765,-0.427447,2.05754,-0.420821,-0.00682018,0.269851,2.84619,0.343474,0.122758,0.17439,0.244668,0.332646,-0.0261675,-0.324385,4.3078,-0.354649,0.104674,1.02879,0.799616,-0.0337422,-0.220222,1.2085,0.436457,0.203077,-0.0950527,1.05398,-0.0338567,0.175019,0.169792,1.0917,1.74204,
0.0271171,0.0444499,0.648935,0,0,-1,0.579104,-0,0.17645,0.0382386,-0.613483,0.585356,-9.29616,0.0151657,-0.570272,0.580779,25.1862,-0.0593642,-0.571665,0.564412,-32.9049,0.0215689,-0.587059,0.620292,10.0996,-0.53098,0.118805,-0.284793,1.5916,-0.521791,0.0330611,0.362631,2.66518,0.405232,0.197236,0.435044,0.149815,0.358845,-0.0133507,-0.318986,4.49825,-0.243102,0.127729,1.01737,0.763361,0.0539923,-0.227654,1.25216,0.423033,0.128954,-0.14567,1.07057,-0.0811152,0.0442489,0.192614,1.0386,1.78162,
0.0496488,0.0490124,0.706352,0,0,-1,0.55424,-0,0.182667,0.026027,-0.609699,0.578162,-9.26491,0.00354295,-0.569223,0.588946,25.241,-0.0513032,-0.569123,0.57168,-32.9032,0.0295115,-0.587169,0.613129,10.1977,-0.598479,0.228673,-0.375895,1.32384,-0.573935,0.00754269,0.524056,2.40374,0.386423,0.0493771,0.472279,-0.00286472,0.382098,0.00580627,-0.349066,4.61605,-0.109672,0.1499,0.940237,0.764605,0.15987,-0.249709,1.33082,0.412846,0.0526324,-0.222346,1.08741,-0.139136,-0.11977,0.23363,0.931517,1.83195,
0.0689341,0.0361613,0.746572,0,0,-1,0.55424,-0,0.188883,0.0132796,-0.605007,0.571925,-9.23989,-0.00935545,-0.567829,0.598562,25.2945,-0.0422174,-0.567429,0.580128,-32.9012,0.0380473,-0.586748,0.605441,10.2955,-0.627653,0.257052,-0.324249,1.12965,-0.620329,0.118822,0.364881,2.58606,0.454131,0.0219712,0.490847,0.0100793,0.409904,0.0394792,-0.385307,4.69229,0.0724995,0.174442,0.843971,0.828844,0.296432,-0.287736,1.45443,0.435869,-0.0334145,-0.284135,1.1891,-0.164058,-0.346182,0.289705,0.776045,1.885,
0.0783672,0.0156181,0.767317,0,0,-1,0.541808,-0,0.188883,0.00328107,-0.601054,0.567041,-9.22378,-0.0192963,-0.566986,0.606618,25.3329,-0.034869,-0.566308,0.58613,-32.8985,0.0446632,-0.585917,0.599113,10.3708,-0.629569,0.240318,-0.28122,1.03409,-0.590543,-0.0178846,0.685543,2.37686,0.446744,0.0602854,0.369521,0.229594,0.436788,0.0688264,-0.405725,4.70636,0.296543,0.21308,0.638208,0.94576,0.450713,-0.351883,1.69682,0.428186,-0.139714,-0.376149,1.3675,-0.192779,-0.640911,0.363212,0.564736,1.9376,
0.104473,0.0169937,0.78809,0,0,-1,0.535591,-0,0.190955,-0.0101552,-0.596429,0.561903,-9.20081,-0.031763,-0.566055,0.619013,25.3856,-0.0255895,-0.565444,0.59411,-32.8925,0.0537141,-0.584091,0.590669,10.4703,-0.660013,0.193426,-0.223807,1.12351,-0.633722,0.108842,0.44228,2.38871,0.444184,0.0130407,0.383948,0.363352,0.406068,0.0771895,-0.318159,4.84267,0.552574,0.291662,0.384032,1.12728,0.646828,-0.398297,1.93322,0.452824,-0.276146,-0.463747,1.66748,-0.21648,-0.9646,0.403504,0.287777,1.91279,
0.112575,0.0203774,0.789854,0,0,-1,0.529375,-0,0.195099,-0.0238625,-0.593038,0.557838,-9.17391,-0.0451111,-0.565735,0.632117,25.4406,-0.0159054,-0.566025,0.602406,-32.8832,0.0588737,-0.582066,0.584564,10.5766,-0.570527,0.117825,-0.123739,1.4631,-0.610433,-0.102934,0.447443,2.80027,0.443493,-0.0629218,0.401131,0.528058,-0.091687,0.0586516,-0.0461174,5.37167,0.82183,0.340813,0.130419,1.2402,0.804891,-0.479842,2.2107,0.566228,-0.445699,-0.569006,1.93121,-0.258174,-1.23288,0.438402,0.0447384,1.84398,
0.102115,0.0187155,0.768749,0,0,-1,0.516943,-0,0.197171,-0.0317947,-0.591283,0.558166,-9.13448,-0.0580476,-0.56725,0.64529,25.5007,-0.00684492,-0.568213,0.610806,-32.8695,0.0443623,-0.582396,0.592383,10.6949,-0.0963797,0.059228,0.196481,2.26583,-0.59095,-0.0466899,0.414042,3.24622,0.427556,-0.144565,0.390866,0.799235,-1.35726,-0.12449,0.861195,5.72307,0.962734,0.358183,-0.000886846,1.18542,0.868686,-0.490541,2.36202,0.833063,-0.609124,-0.650559,2.03074,-0.283897,-1.29903,0.437212,-0.0569873,1.72404,
0.0666683,-0.031301,0.776978,0,0,-1,0.510727,-0,0.201315,-0.0295897,-0.588808,0.564684,-9.0889,-0.0703741,-0.572355,0.658355,25.5757,0.0025894,-0.572115,0.618574,-32.849,0.00395608,-0.587201,0.621,10.8137,0.22185,0.226547,0.332502,1.91908,-0.544889,-0.445147,0.791358,3.84657,0.488157,-0.237562,0.347935,1.17768,-2.30313,-0.292384,1.76999,5.19634,0.800452,0.383015,0.0540816,0.859857,0.822477,-0.532624,2.31634,1.19054,-0.794627,-0.650863,1.92069,-0.175542,-0.965757,0.33383,-0.0384303,1.46925,
-0.0318858,-0.136154,0.830556,0,0,-1,0.498295,-0,0.203387,-0.0277486,-0.580253,0.569028,-9.06735,-0.0802806,-0.583052,0.670618,25.6722,0.0152379,-0.578322,0.625166,-32.8184,-0.0387148,-0.5902,0.655431,10.9081,-0.242819,0.61095,-0.137991,-0.150384,-0.424602,-0.757034,0.440534,5.18204,0.6747,-0.288524,0.437051,1.71726,-1.47806,-0.0449199,1.41839,3.86432,0.390629,0.424255,0.287402,0.407104,0.673453,-0.472903,2.00957,1.68992,-0.96095,-0.483836,1.61889,0.0811766,-0.339978,0.0953416,0.175608,1.13017,
-0.153292,-0.203093,0.897197,0,0,-1,0.492078,-0,0.205459,-0.0344952,-0.569331,0.563027,-9.06914,-0.0874017,-0.600195,0.683476,25.7934,0.0314964,-0.587935,0.632552,-32.7825,-0.0449714,-0.584991,0.668064,10.9747,-0.340623,0.468959,-0.418897,0.041846,-0.305992,-0.86425,0.477258,6.15727,0.866069,-0.594519,0.416877,1.79578,0.868899,0.542735,-0.291471,2.64803,0.0169911,0.0612912,0.742783,0.0525098,0.604502,-0.149514,1.69109,1.96338,-0.983904,-0.398818,1.17227,0.13586,0.0815601,-0.0657942,0.566236,1.01221,
0.0204823,-0.0126993,0.859011,0,0,-1,0.492078,-0,0.207531,-0.0438793,-0.560942,0.556483,-9.06752,-0.0958204,-0.618985,0.694781,25.9223,0.047377,-0.601053,0.641321,-32.7444,-0.0292749,-0.575332,0.660951,11.0379,-0.549672,0.410759,-0.137633,0.00397728,-0.532013,-0.802695,0.561203,5.94565,0.581388,-0.612245,0.420787,1.9011,0.599793,0.403986,-0.486114,3.37875,-0.440313,-0.370622,1.27703,-0.400261,0.633385,0.362587,1.23493,2.22958,-0.781068,-0.38039,0.65651,0.0422939,0.370169,-0.0912148,1.02156,1.18918,
0.125292,0.103183,0.802894,0,0,-1,0.492078,-0,0.207531,-0.0575428,-0.554473,0.551866,-9.0622,-0.10251,-0.63003,0.699275,26.0559,0.0574275,-0.613873,0.649933,-32.7019,-0.0187516,-0.56609,0.65037,11.1127,-0.659811,0.338202,-0.356122,0.632242,0.141049,-0.0498101,-0.313134,7.09203,0.427856,-0.614268,0.390632,2.09355,0.454488,0.378043,-0.679041,3.71846,-1.07375,-0.793383,1.60368,-0.976177,0.769509,0.827145,0.558767,2.80037,-0.591584,-0.376976,0.147103,0.0737818,0.877137,0.0385447,1.61537,1.47878,
0.113251,0.117012,0.744018,0,0,-1,0.485862,-0,0.207531,-0.0677247,-0.55119,0.548754,-9.05199,-0.0908608,-0.622233,0.683489,26.1882,0.0616005,-0.623252,0.654145,-32.6706,-0.0117712,-0.559476,0.64101,11.1717,-0.590735,0.0439606,-0.450457,1.17636,1.53253,1.2555,-1.9827,10.117,-0.0599124,-0.518013,-0.0249644,1.58277,0.452507,0.403748,-0.793528,3.58023,-1.48654,-1.14914,1.71764,-1.38909,0.854805,1.0269,0.00218581,3.12619,-0.693357,-0.36746,-0.265085,0.0793132,1.4725,0.239053,2.14585,1.87863,
0.0819629,0.137721,0.674213,0,0,-1,0.479646,-0,0.209603,-0.0786275,-0.549607,0.543463,-9.02382,-0.0370107,-0.575663,0.617918,26.4349,0.0477368,-0.631912,0.642664,-32.6495,-0.00157944,-0.551555,0.62839,11.2465,-0.495871,-0.0300374,-0.283897,1.7956,3.45025,2.86131,-3.59338,11.8898,-1.45169,-0.295425,-1.16739,0.372017,0.444987,0.299312,-0.577341,3.584,-1.39311,-1.13382,1.50007,-1.21725,0.533885,0.786279,0.0122434,2.86934,-0.878789,-0.366926,-0.426605,0.062711,1.86539,0.399784,2.26618,2.43163,
0.0704119,0.14914,0.679034,0,0,-1,0.479646,-0,0.209603,-0.0893466,-0.5526,0.536971,-8.97815,0.0481694,-0.51123,0.551585,26.6673,-0.00120828,-0.637507,0.606798,-32.6483,0.00678567,-0.546694,0.615644,11.327,-0.525126,-0.146809,-0.543902,2.70425,4.03365,2.5708,-2.00887,9.88357,-2.54795,-0.342057,-1.93184,-0.147765,0.478462,0.245908,-0.776272,4.22681,-0.987957,-0.895286,1.32994,-0.796494,-0.0303722,0.348918,0.360215,2.17078,-0.775779,-0.168687,-0.112748,-0.159961,1.91553,0.439163,2.18181,2.79843,
-0.0785773,-0.0511618,0.848123,0,0,-1,0.479646,-0,0.209603,-0.100558,-0.558049,0.527658,-8.92249,0.0909045,-0.483723,0.543316,26.7949,-0.0474149,-0.648278,0.574389,-32.6472,0.0185211,-0.543505,0.602355,11.4207,-0.466463,-0.142482,-0.457166,2.6571,-0.451533,0.169554,0.247345,1.90295,-1.12688,-0.509788,-0.887994,0.324339,0.752777,0.200461,-0.729272,4.36388,-0.454568,-0.471635,1.16315,-0.482712,-0.608491,-0.182283,0.891231,1.3391,-0.438387,0.110085,0.417613,-0.626469,1.51328,0.430704,2.02976,2.43148,
-0.193344,-0.39442,0.920117,0,0,-1,0.479646,-0,0.209603,-0.104742,-0.560115,0.515934,-8.87703,0.0872785,-0.486047,0.549761,26.8559,-0.0391149,-0.652247,0.57,-32.6416,0.040496,-0.540458,0.590493,11.5139,-0.102047,-0.0506976,-0.581235,1.82637,-0.0727805,-0.360184,0.450167,4.00649,1.08776,0.143272,0.116221,-0.649727,1.155,0.0794922,-0.424666,4.87966,-0.0598299,-0.069583,1.16306,-0.0303066,-0.481118,-0.33632,0.760143,1.18818,-0.196422,0.300123,1.00291,-1.16408,0.632605,0.252858,1.68327,2.43279,
-0.014655,-0.0749513,0.886037,0,0,-1,0.479646,-0,0.209603,-0.110062,-0.558994,0.508731,-8.8496,0.0824698,-0.498326,0.557248,26.9504,-0.0190516,-0.64416,0.576164,-32.6753,0.0622177,-0.543118,0.57991,11.6251,-0.498052,0.109233,-0.136194,0.966655,-0.421452,-0.675856,0.244493,4.80738,0.712619,0.54888,0.421554,-2.5,0.723862,-0.279212,-0.498595,5.70147,0.392568,0.196185,0.986068,0.531463,-0.375635,-0.260862,0.978865,0.824605,-0.230205,0.10183,1.3629,-1.51876,-0.0482319,0.252777,1.2324,2.48214,
0.201214,0.275922,0.863598,0,0,-1,0.479646,-0,0.211675,-0.124327,-0.558105,0.506816,-8.83041,0.0681367,-0.510088,0.564652,27.0454,-0.00902124,-0.631243,0.587144,-32.7383,0.0726523,-0.550925,0.569449,11.7523,-0.886864,-0.0252615,0.0855488,0.882606,-0.833319,-0.508074,0.237082,4.19982,0.268828,0.63425,0.614801,-3.20551,0.273892,-0.397567,-0.579696,6.21403,0.979824,0.404864,0.457589,1.1986,-0.223065,-0.207849,1.62102,0.484855,-0.407352,-0.151889,1.69307,-1.507,-0.614974,0.418925,0.681936,2.45863,
0.186283,0.165033,0.82481,0,0,-1,0.479646,-0,0.211675,-0.130466,-0.561142,0.51442,-8.79375,0.0501288,-0.515546,0.574381,27.1188,-0.0035621,-0.617543,0.600521,-32.8058,0.0748134,-0.559859,0.560707,11.8906,0.813748,-0.342103,0.84487,3.26067,-0.718768,-0.0947504,0.536472,2.63923,0.364894,0.636586,0.571861,-2.91671,-0.108649,-0.477894,-0.200099,6.60609,1.63442,0.533878,-0.202179,1.88532,0.0566584,-0.229311,2.48375,0.232177,-0.663374,-0.339633,2.06923,-1.42096,-1.16607,0.506957,0.117802,2.34059,
0.138806,-0.083764,0.771354,0,0,-1,0.479646,-0,0.211675,-0.0846228,-0.572095,0.543687,-8.69384,0.0378766,-0.51542,0.587778,27.1652,0.00695001,-0.604495,0.610526,-32.8562,0.061833,-0.571532,0.562836,12.0408,3.2068,-0.624742,1.84096,5.83503,-0.435459,0.0428976,0.707574,1.90588,0.581382,0.63822,0.148026,-1.87803,-1.33076,-0.605318,0.477004,7.46338,1.54685,0.487743,-0.337538,1.97272,0.535951,-0.348443,2.87363,0.551341,-0.691618,-0.554789,2.19941,-1.17088,-1.40516,0.424943,-0.284445,2.12071,
0.231924,-0.0149107,0.780844,0,0,-1,0.479646,-0,0.211675,-0.00772728,-0.587459,0.593763,-8.57274,0.0284337,-0.516303,0.602856,27.2111,0.0186636,-0.595912,0.616567,-32.8771,0.0183249,-0.584372,0.579922,12.1949,3.94045,-0.883812,2.95563,5.1911,-0.541826,-0.210269,0.72631,2.94731,0.508912,0.145777,0.0882526,-0.392316,-2.68084,-0.641012,1.08325,7.3824,0.764699,0.444862,-0.00145451,1.4236,0.900332,-0.512777,2.53714,1.27893,-0.651572,-0.531018,2.18259,-0.647697,-1.03865,0.271275,-0.270397,1.90508,
0.297804,0.188424,0.85135,0,0,-1,0.479646,-0,0.211675,0.0681001,-0.604906,0.661432,-8.48421,0.0133728,-0.525499,0.617277,27.2953,0.0265845,-0.593324,0.623133,-32.8774,-0.0476842,-0.600606,0.613803,12.3373,3.04066,-0.586754,3.2563,3.05606,-0.836043,-0.623984,0.757376,5.31789,0.303003,-0.0297464,0.534627,-0.0953098,-3.20539,-1.0372,2.2585,5.9252,-0.118878,0.593234,0.21236,0.800415,1.09624,-0.635114,1.96213,1.6776,-0.736245,-0.155148,2.07027,-0.209044,-0.312735,0.00796241,0.103009,1.49645,
0.0252396,0.0205778,0.996768,0,0,-1,0.47343,-0,0.211675,0.114253,-0.605974,0.716919,-8.43782,-0.00390192,-0.545686,0.627572,27.4279,0.0335168,-0.594994,0.632348,-32.8779,-0.100939,-0.625464,0.666776,12.44,1.38506,0.602161,1.63073,1.46956,-0.684924,-1.18798,0.540453,7.40263,0.600113,-0.277061,0.44739,-0.122267,0.155348,-0.129778,-0.120207,3.89358,-0.954622,0.679724,0.188807,0.415027,1.32606,-0.662782,1.4062,1.64905,-0.921248,0.072141,1.51173,-0.172737,0.411034,-0.154986,0.718385,0.960843,
-0.130529,-0.00718099,0.997822,0,0,-1,0.47343,-0,0.211675,0.124808,-0.589937,0.736246,-8.42644,-0.0143928,-0.568415,0.63226,27.5573,0.0440032,-0.601949,0.641861,-32.8783,-0.0913894,-0.624505,0.66039,12.5112,0.0253341,1.08529,1.26174,8.53664e-05,-0.652823,-1.44618,0.177955,8.13961,0.653374,-0.526131,0.623005,-0.00104012,0.644039,-0.0280285,-0.263066,4.19197,-1.22563,0.280644,0.70782,-0.165318,1.26375,-0.210742,0.866523,1.82567,-1.04601,-0.149016,0.725669,-0.291568,0.936245,-0.251312,1.29799,0.553866,
-0.376754,-0.052661,0.92879,0,0,-1,0.47343,-0,0.211675,0.115819,-0.562143,0.740666,-8.47184,-0.0273013,-0.599096,0.632161,27.7259,0.0547391,-0.614778,0.652084,-32.8783,-0.0766995,-0.62618,0.655534,12.5918,-0.439887,1.46044,-1.15077,-4.10158,-0.546129,-1.36576,-0.201376,7.89468,-0.0643046,-0.587244,0.0119246,-0.00210982,0.71297,-0.154236,-0.251536,2.91796,-1.28502,-0.493729,1.08629,-0.96902,0.812461,0.372186,0.482313,1.95904,-1.05857,-0.390077,-0.293965,-0.453902,1.4791,-0.122131,1.87386,-0.0178543,
-0.443723,-0.00113087,0.855207,0,0,-1,0.47343,-0,0.211675,0.107185,-0.538098,0.71293,-8.52557,-0.0357054,-0.621951,0.622649,27.885,0.0334203,-0.624322,0.636445,-32.8783,-0.0629934,-0.625337,0.6544,12.636,-0.385114,0.868834,-1.30611,-0.690245,-0.122813,-0.721553,-0.750015,6.96078,-1.90922,-0.269303,-1.42174,-0.00303428,0.616354,0.251446,-0.0529313,1.15257,-1.10631,-1.17583,1.50041,-0.522642,0.450304,0.716725,0.292906,2.32801,-0.906353,-0.27741,-0.361377,-0.315871,1.71888,0.254789,2.03321,0.431655,
-0.355216,0.0265807,0.845101,0,0,-1,0.454782,-0,0.207531,0.0998257,-0.527866,0.683873,-8.51207,-0.0351076,-0.629707,0.605159,28.0105,-0.0139253,-0.627198,0.600177,-32.878,-0.0513514,-0.61629,0.651983,12.6475,-0.412699,0.387613,-1.39526,1.74245,0.0326595,-0.166536,-0.890645,5.79323,-2.78725,-0.0316849,-2.14212,0.00110077,0.579961,0.677346,-0.259512,0.324407,-1.04032,-1.30971,1.59286,0.17679,0.257418,0.764532,0.428165,2.36208,-0.562282,-0.0992144,-0.234491,-0.0640769,1.45125,0.409798,1.99846,1.286,
-0.2184,0.00602169,0.880186,0,0,-1,0.405052,-0,0.172306,0.0911036,-0.527206,0.651581,-8.44554,-0.0367857,-0.629184,0.589107,28.1121,-0.0682036,-0.626393,0.559244,-32.8778,-0.0387432,-0.599656,0.643489,12.6595,-0.429914,-0.141671,-1.73609,4.16705,-0.222437,0.14968,-0.615674,4.15537,-2.11777,0.0669002,-1.62856,0.0416779,0.637737,0.818852,-0.446725,1.09968,-1.01963,-1.16288,1.7143,0.720323,0.211565,0.725088,0.479315,2.26962,-0.0915691,0.13514,0.075656,0.0688735,0.920891,0.291177,2.0741,2.01452,
-0.119635,-0.0859337,0.893782,0,0,-1,0.324219,-0,0.128793,0.0830187,-0.536346,0.619771,-8.34048,-0.0439111,-0.625382,0.580531,28.1896,-0.0886885,-0.624449,0.537964,-32.8756,-0.0238849,-0.581488,0.628545,12.6985,-0.339898,-0.636746,-1.18163,5.15899,-0.408286,0.171857,-0.236506,3.29809,0.52399,0.0902089,-0.228851,0.231655,0.791948,0.824535,-0.658158,2.68354,-0.991049,-0.817729,1.98795,0.776594,0.319751,0.506779,0.383927,1.99836,0.404497,0.366138,0.349298,0.273968,0.227569,-0.0186558,2.14336,2.03554,
-0.0604102,0.0361135,0.730719,0,0,-1,0.025844,-0,0.0127507,0.0757607,-0.548215,0.595132,-8.23352,-0.0527139,-0.621728,0.576589,28.2566,-0.0749674,-0.621063,0.53716,-32.8752,-0.00966347,-0.569712,0.611214,12.7638,-0.365331,-0.593874,-0.783657,4.37201,-0.397279,0.187029,-0.209799,3.0262,0.581001,0.17963,0.0689489,-0.0239092,0.582799,0.448162,-0.914835,3.47074,-0.967906,-0.494458,2.07635,0.375689,0.541006,0.343422,0.410764,1.41705,0.416178,0.340115,0.323858,0.456068,-0.155907,-0.253091,2.13645,1.3727,
-0.00674851,0.0755594,0.431656,0,0,-1,-0,-0,-0,0.0688987,-0.555781,0.580871,-8.15741,-0.0609439,-0.617629,0.574281,28.312,-0.0655442,-0.616808,0.539374,-32.8757,-0.000962319,-0.564675,0.599207,12.837,-0.223142,-0.262352,-0.141899,2.31528,-0.289891,0.219469,-0.00989,2.02196,0.316648,0.262648,0.147746,-0.0493041,0.332154,0.296833,-0.585109,3.07339,-0.741503,-0.293757,2.47947,-0.0688965,0.781471,0.0688857,0.546916,0.287568,0.260744,0.397647,0.217207,0.595859,-0.55392,-0.518636,2.21208,-0.152562,
0.0358949,0.0706683,0.220235,0,0,-1,-0,-0,-0,0.0660418,-0.556386,0.578925,-8.12948,-0.064328,-0.613702,0.575468,28.336,-0.0618211,-0.612223,0.542701,-32.8759,0.00205071,-0.561942,0.596034,12.8744,-0.122783,0.140393,-0.101199,1.39322,-0.148678,0.314661,0.170366,0.998741,0.171699,0.321791,0.280832,0.00142483,0.0439377,0.260296,0.135512,1.72579,-0.834879,-0.342607,2.27436,-0.21201,0.715269,0.0523655,0.775647,-0.177722,0.269445,0.32736,0.267988,0.585148,-0.434887,-0.491759,2.03893,-0.555014,
0.082332,0.0523517,0.00205944,0,0,-1,-0,-0,-0,0.0645822,-0.55397,0.586786,-8.11559,-0.0657075,-0.606094,0.582027,28.3432,-0.0601754,-0.604429,0.549519,-32.8759,0.00341766,-0.557487,0.597933,12.9034,-0.0289029,0.0427997,0.736555,0.20447,-0.00436676,0.351498,0.414788,-0.00056182,-0.00262521,0.398582,0.347636,-0.00797251,-0.0137721,0.199988,0.244642,0.916988,-1.03175,-0.473479,1.98216,-0.216563,0.587062,0.0706802,0.799273,-0.0936902,0.377699,0.280891,0.304245,0.589481,-0.138866,-0.41338,1.76824,-0.274523,
0.0820803,-0.00797466,-0.0996007,0,0,-1,-0,-0,-0,0.0650047,-0.552376,0.601013,-8.10789,-0.0646024,-0.600437,0.592121,28.3432,-0.0607002,-0.595638,0.557618,-32.8757,0.00233513,-0.554178,0.605301,12.9174,0.0701847,-0.0216263,0.737935,0.674041,0.111752,0.197555,0.541993,0.000580899,0.000788549,0.406832,0.464048,0.019581,-0.0456181,0.0885454,0.443437,0.600865,-1.24852,-0.603296,1.51558,-0.0253373,0.480334,0.174476,0.811825,0.277637,0.484529,0.183299,0.295844,0.620546,0.138591,-0.263835,1.65142,0.230381,
0.0212142,-0.110264,-0.102183,0,0,-1,-0,-0,-0,0.0676402,-0.555663,0.6162,-8.08458,-0.0609972,-0.597321,0.60428,28.3432,-0.0601394,-0.588774,0.566775,-32.8734,0.00220976,-0.553955,0.616231,12.9309,0.175862,-0.301476,0.625914,1.72101,0.216883,0.119723,0.568177,-0.00147973,0.100573,0.242309,0.464902,0.251451,0.0523093,-0.0763687,0.551478,0.741412,-1.41082,-0.732596,1.25017,0.0473765,0.481988,0.212656,0.801068,0.543559,0.534983,0.087171,0.235612,0.569452,0.286829,-0.187677,1.57511,0.566454,
-0.0413277,-0.1487,-0.0589032,0,0,-1,-0,-0,-0,0.0718008,-0.564679,0.626679,-8.03361,-0.0560769,-0.595044,0.615356,28.3432,-0.0573143,-0.585799,0.576402,-32.8643,0.00436617,-0.557564,0.627675,12.9499,0.195474,-0.561155,0.397025,2.95354,0.22606,0.104608,0.498826,0.000692361,0.142028,0.0502416,0.402145,0.616838,0.126728,-0.245304,0.545689,1.12585,-1.46855,-0.781369,1.14086,0.0372419,0.539518,0.197291,0.781236,0.631506,0.49539,0.0383321,0.194755,0.534337,0.305492,-0.162404,1.48613,0.702468,
