joint_tau_cal_0,joint_tau_cal_1,joint_tau_cal_2,joint_tau_cal_3,joint_tau_cal_4,joint_tau_cal_5,joint_tau_cal_6,joint_tau_cal_7,joint_tau_cal_8,joint_tau_cal_9,joint_tau_cal_10,joint_tau_cal_11,joint_tau_cal_12,joint_tau_cal_13,joint_tau_cal_14,joint_tau_cal_15,joint_tau_est_0,joint_tau_est_1,joint_tau_est_2,joint_tau_est_3,joint_tau_est_4,joint_tau_est_5,joint_tau_est_6,joint_tau_est_7,joint_tau_est_8,joint_tau_est_9,joint_tau_est_10,joint_tau_est_11,joint_tau_est_12,joint_tau_est_13,joint_tau_est_14,joint_tau_est_15,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_12,joint_pos_target_13,joint_pos_target_14,joint_vel_3,joint_vel_7,joint_vel_11,joint_vel_15,joint_vel_target_3,joint_vel_target_7,joint_vel_target_11,joint_vel_target_15,
-25.0547,10.0614,32.5863,-0.0722958,24.9218,8.54523,32.6499,0.248722,-11.2152,-10.8219,-34.7144,-0.11459,11.265,-10.0707,-34.5722,-0.301727,-25.0006,10.0349,32.5722,-0.0663096,24.8675,8.54493,32.6281,0.257021,-11.199,-10.7608,-34.7783,-0.114815,11.2387,-10.0641,-34.5506,-0.303063,0.144285,0.752324,-1.69767,-0.144144,0.75611,-1.69581,0.0643879,-0.745333,1.70624,-0.0647506,-0.749573,1.70497,0.0813669,0.775305,-1.61331,-0.0815516,0.777431,-1.61132,0.0363534,-0.771952,1.61749,-0.0364008,-0.775246,1.61615,0.0361479,-0.124361,0.0572951,0.150863,0,0,0,0,
-25.3435,10.2645,32.578,-0.106056,25.1557,8.51814,32.6466,0.252363,-11.3051,-11.0753,-34.6179,-0.0955946,11.3939,-10.0824,-34.5567,-0.311339,-25.2859,10.2477,32.5585,-0.105642,25.1027,8.51639,32.6272,0.254556,-11.2815,-11.057,-34.5951,-0.0922682,11.369,-10.0779,-34.5344,-0.31652,0.144247,0.751987,-1.69724,-0.144097,0.756115,-1.69539,0.0643791,-0.745223,1.7059,-0.0647266,-0.749646,1.7046,0.0806762,0.775391,-1.61295,-0.0808594,0.777499,-1.61097,0.0360448,-0.772066,1.61709,-0.0360918,-0.775332,1.61576,0.053028,-0.126182,0.0477973,0.155669,0,0,0,0,
-25.6252,10.3852,32.5997,-0.119711,25.4004,8.59175,32.6157,0.223782,-11.4141,-11.2166,-34.6891,-0.0900726,11.5206,-10.0989,-34.5511,-0.323171,-25.5693,10.3742,32.5771,-0.119496,25.3467,8.5853,32.6018,0.22596,-11.3906,-11.2022,-34.6617,-0.0864802,11.4953,-10.0928,-34.5312,-0.33233,0.144219,0.751657,-1.69682,-0.144043,0.756114,-1.69497,0.0643668,-0.745087,1.70557,-0.0647061,-0.749716,1.70423,0.0799855,0.775477,-1.61259,-0.0801671,0.777567,-1.61063,0.0357362,-0.772181,1.6167,-0.0357828,-0.775419,1.61538,0.0598556,-0.111891,0.0450363,0.161585,0,0,0,0,
-25.896,10.4643,32.6479,-0.12123,25.6555,8.60549,32.6008,0.210644,-11.5177,-11.3293,-34.7716,-0.0945477,11.6525,-10.1128,-34.5574,-0.3448,-25.8432,10.4562,32.6213,-0.119849,25.6031,8.60189,32.584,0.221628,-11.4943,-11.3153,-34.7455,-0.0873887,11.6277,-10.1061,-34.5347,-0.342412,0.144196,0.751369,-1.69645,-0.143991,0.756112,-1.69455,0.0643499,-0.744942,1.70527,-0.0646918,-0.749779,1.70388,0.0792947,0.775562,-1.61223,-0.0794748,0.777634,-1.61029,0.0354276,-0.772295,1.6163,-0.0354738,-0.775505,1.61499,0.0606152,-0.105322,0.0472738,0.1724,0,0,0,0,
-26.1557,10.1504,32.8043,-0.00032378,25.9198,8.60252,32.5847,0.216956,-11.6314,-11.4159,-34.8368,-0.0976183,11.7739,-10.1181,-34.5391,-0.353907,-26.1028,10.1609,32.7792,-0.00759477,25.8625,8.59729,32.5695,0.21709,-11.6086,-11.4036,-34.8142,-0.098477,11.7479,-10.1129,-34.5172,-0.352193,0.144169,0.751136,-1.69604,-0.14393,0.75612,-1.69414,0.064332,-0.7448,1.70496,-0.0646771,-0.749849,1.70348,0.078604,0.775648,-1.61187,-0.0787825,0.777702,-1.60994,0.035119,-0.772409,1.61591,-0.0351648,-0.775591,1.61461,0.00016189,-0.108478,0.0488092,0.176953,0,0,0,0,
-26.3891,10.0192,32.9025,0.0572559,26.2124,8.61044,32.5555,0.203995,-11.7355,-11.4939,-34.8903,-0.109516,11.9046,-10.1152,-34.5441,-0.372312,-26.336,10.0183,32.8769,0.0548157,26.1552,8.6059,32.5412,0.208884,-11.7116,-11.4815,-34.8655,-0.106902,11.8796,-10.1099,-34.5258,-0.371589,0.144136,0.751051,-1.69573,-0.143885,0.756134,-1.69373,0.0643092,-0.744665,1.70466,-0.0646683,-0.749918,1.7031,0.0779133,0.775734,-1.61151,-0.0780902,0.77777,-1.6096,0.0348104,-0.772523,1.61551,-0.0348558,-0.775677,1.61422,-0.028628,-0.101998,0.0547578,0.186156,0,0,0,0,
-26.625,9.97089,32.9784,0.0786817,26.4999,8.62245,32.5089,0.210135,-11.8524,-11.5732,-34.9356,-0.118195,12.022,-10.1133,-34.5434,-0.384403,-26.5715,9.96882,32.9549,0.0786753,26.4431,8.61711,32.4957,0.203089,-11.8276,-11.5631,-34.9123,-0.114673,11.9979,-10.1072,-34.522,-0.385049,0.144094,0.751017,-1.69544,-0.14385,0.756152,-1.69332,0.0642856,-0.744537,1.70438,-0.0646604,-0.74999,1.70272,0.0772226,0.77582,-1.61115,-0.077398,0.777837,-1.60925,0.0345018,-0.772637,1.61511,-0.0345468,-0.775763,1.61384,-0.0393408,-0.105068,0.0590977,0.192202,0,0,0,0,
-26.864,9.96057,33.0495,0.0892615,26.7843,8.63488,32.473,0.197859,-11.9737,-11.6541,-34.9883,-0.122335,12.1349,-10.1087,-34.5558,-0.398044,-26.8125,9.95635,33.0215,0.0902994,26.7301,8.6295,32.457,0.208582,-11.9494,-11.6419,-34.9617,-0.126945,12.1119,-10.1032,-34.5325,-0.400572,0.144047,0.75101,-1.69519,-0.143825,0.756172,-1.69292,0.0642653,-0.744422,1.70411,-0.0646511,-0.750061,1.70237,0.0765319,0.775905,-1.61079,-0.0767057,0.777905,-1.60891,0.0341932,-0.772751,1.61472,-0.0342378,-0.77585,1.61345,-0.0446308,-0.0989296,0.0611677,0.199022,0,0,0,0,
-27.1007,9.959,33.1051,0.0977972,27.0696,8.64513,32.4204,0.19454,-12.0964,-11.7354,-35.0176,-0.132539,12.2452,-10.1029,-34.5524,-0.41096,-27.0471,9.95622,33.0827,0.0962348,27.0133,8.63952,32.407,0.20675,-12.0717,-11.7244,-34.9925,-0.136119,12.2217,-10.0976,-34.5296,-0.414838,0.14399,0.751016,-1.69493,-0.143805,0.756195,-1.69249,0.064246,-0.744304,1.70382,-0.0646383,-0.75014,1.70199,0.0758412,0.775991,-1.61043,-0.0760134,0.777973,-1.60857,0.0338846,-0.772866,1.61432,-0.0339288,-0.775936,1.61307,-0.0488986,-0.0972699,0.0662697,0.20548,0,0,0,0,
-27.3567,9.96798,33.1437,0.100103,27.3421,8.67352,32.394,0.185679,-12.2426,-11.8026,-35.0672,-0.142764,12.3336,-10.0959,-34.5382,-0.417111,-27.3042,9.96057,33.1253,0.102267,27.2884,8.65564,32.4054,0.18261,-12.2182,-11.7915,-35.0401,-0.141643,12.3092,-10.0922,-34.5175,-0.420746,0.14393,0.751031,-1.69467,-0.143793,0.756242,-1.69211,0.064232,-0.744192,1.70352,-0.0646198,-0.750224,1.70161,0.0751505,0.776077,-1.61007,-0.0753211,0.77804,-1.60822,0.033576,-0.77298,1.61392,-0.0336198,-0.776022,1.61268,-0.0500516,-0.0928396,0.0713822,0.208555,0,0,0,0,
-27.5813,9.97374,33.1809,0.103837,27.6282,8.71425,32.2959,0.178072,-12.3508,-11.8692,-35.0958,-0.158344,12.4577,-10.083,-34.54,-0.443942,-27.5284,9.96876,33.1582,0.105444,27.5718,8.7087,32.2827,0.177733,-12.3266,-11.8596,-35.0736,-0.158008,12.4331,-10.0787,-34.5202,-0.433602,0.143867,0.751054,-1.69441,-0.143778,0.756252,-1.69166,0.064222,-0.744088,1.70323,-0.0645972,-0.75031,1.70122,0.0744598,0.776162,-1.6097,-0.0746289,0.778108,-1.60788,0.0332674,-0.773094,1.61353,-0.0333108,-0.776108,1.6123,-0.0519185,-0.0890358,0.0791719,0.221971,0,0,0,0,
-27.8174,9.97673,33.2173,0.109571,27.9108,8.72075,32.2385,0.187,-12.4699,-11.9274,-35.1321,-0.174944,12.5714,-10.0703,-34.5294,-0.446996,-27.764,9.97281,33.1975,0.108005,27.8544,8.71739,32.2229,0.186127,-12.4453,-11.9193,-35.1074,-0.174026,12.5473,-10.0662,-34.5105,-0.453517,0.143796,0.751084,-1.69414,-0.143769,0.756265,-1.6912,0.0642103,-0.743992,1.70294,-0.0645758,-0.750401,1.70083,0.0737691,0.776248,-1.60934,-0.0739366,0.778175,-1.60753,0.0329588,-0.773208,1.61313,-0.0330018,-0.776194,1.61191,-0.0547856,-0.0934999,0.0874718,0.223498,0,0,0,0,
-28.0577,9.98367,33.2479,0.109297,28.1897,8.72415,32.1781,0.183717,-12.5907,-11.9821,-35.1631,-0.192899,12.683,-10.0535,-34.5314,-0.461455,-28.0036,9.97986,33.2299,0.11269,28.1328,8.72005,32.1636,0.180335,-12.5661,-11.9719,-35.1415,-0.190402,12.6589,-10.048,-34.5147,-0.46936,0.143722,0.751117,-1.69388,-0.143762,0.756284,-1.69074,0.0641991,-0.743907,1.70264,-0.0645535,-0.750497,1.70047,0.0730784,0.776334,-1.60898,-0.0732443,0.778243,-1.60719,0.0326502,-0.773322,1.61273,-0.0326928,-0.776281,1.61153,-0.0546485,-0.0918585,0.0964493,0.230727,0,0,0,0,
-28.3014,9.98852,33.2824,0.112401,28.4643,8.71837,32.1373,0.197599,-12.7123,-12.0336,-35.1999,-0.206036,12.7942,-10.0351,-34.5238,-0.480934,-28.2498,9.98292,33.2632,0.113218,28.4107,8.71673,32.1197,0.190552,-12.6884,-12.0241,-35.1771,-0.211055,12.7711,-10.0336,-34.501,-0.475427,0.143651,0.751159,-1.69363,-0.143756,0.75631,-1.6903,0.0641895,-0.743835,1.70236,-0.0645315,-0.75059,1.70008,0.0723876,0.776419,-1.60862,-0.072552,0.778311,-1.60685,0.0323416,-0.773436,1.61234,-0.0323838,-0.776367,1.61114,-0.0562004,-0.0987993,0.103018,0.240467,0,0,0,0,
-28.5591,9.99216,33.3126,0.117056,28.7271,8.71403,32.0749,0.196809,-12.8434,-12.079,-35.2273,-0.223875,12.9133,-10.1265,-34.5385,-0.448025,-28.4968,9.98867,33.2876,0.115266,28.6835,8.7062,32.0621,0.200929,-12.8134,-12.0707,-35.2064,-0.227114,12.9121,-9.99816,-34.8292,-0.430582,0.143575,0.751205,-1.69336,-0.14375,0.756344,-1.68983,0.0641801,-0.743768,1.70205,-0.064509,-0.750698,1.69971,0.0716969,0.776505,-1.60826,-0.0718598,0.778378,-1.6065,0.032033,-0.77355,1.61194,-0.0320748,-0.776453,1.61076,-0.0585279,-0.0984043,0.111937,0.224012,0,0,0,0,
-28.8006,10.0058,33.3276,0.11913,29.0035,8.71135,32.0306,0.195736,-12.951,-12.1214,-35.2387,-0.243923,13.0389,-10.2774,-34.5901,-0.379895,-28.7435,10.0007,33.3032,0.11958,28.9512,8.70743,32.0176,0.196087,-12.9252,-12.1121,-35.2189,-0.244379,13.0192,-10.2307,-34.6238,-0.380918,0.143501,0.751254,-1.69308,-0.14374,0.756384,-1.68936,0.0641717,-0.74371,1.70174,-0.0644848,-0.750742,1.69931,0.0710062,0.776591,-1.6079,-0.0711675,0.778446,-1.60616,0.0317244,-0.773665,1.61155,-0.0317658,-0.776539,1.61037,-0.0595651,-0.0978682,0.121962,0.189947,0,0,0,0,
-29.0523,10.0385,33.334,0.116125,29.2702,8.72556,31.9957,0.200784,-13.0484,-12.1521,-35.2556,-0.26231,13.1593,-10.5508,-34.3939,-0.325396,-28.9977,10.0312,33.3167,0.115323,29.2146,8.72099,31.9783,0.198748,-13.0256,-12.1446,-35.2297,-0.260778,13.1331,-10.5329,-34.3799,-0.332683,0.143428,0.7513,-1.6928,-0.143729,0.756426,-1.6889,0.0641581,-0.743664,1.70142,-0.0644648,-0.750702,1.69889,0.0703155,0.776676,-1.60754,-0.0704752,0.778514,-1.60581,0.0314158,-0.773779,1.61115,-0.0314568,-0.776625,1.60999,-0.0580624,-0.100392,0.131155,0.162698,0,0,0,0,
-29.3085,10.0788,33.3367,0.112138,29.5338,8.74951,31.9713,0.192032,-13.1384,-12.1737,-35.279,-0.27997,13.2974,-10.7049,-34.3231,-0.300294,-29.2538,10.0695,33.3181,0.114288,29.4791,8.74266,31.9586,0.191321,-13.1158,-12.1659,-35.2578,-0.277539,13.2717,-10.6935,-34.3018,-0.307041,0.143357,0.751338,-1.6925,-0.143716,0.756464,-1.68844,0.064135,-0.743631,1.7011,-0.0644522,-0.750613,1.69844,0.0696248,0.776762,-1.60718,-0.0697829,0.778581,-1.60547,0.0311072,-0.773893,1.61075,-0.0311478,-0.776711,1.6096,-0.0560691,-0.0960158,0.139985,0.150147,0,0,0,0,
-29.5723,10.1197,33.3418,0.111143,29.7912,8.77094,31.9685,0.198626,-13.233,-12.1925,-35.3197,-0.287093,13.4355,-10.7768,-34.3004,-0.288267,-29.5192,10.1109,33.3205,0.111699,29.7389,8.76755,31.9501,0.199057,-13.2107,-12.1857,-35.2924,-0.286222,13.4101,-10.769,-34.2805,-0.300331,0.143295,0.751367,-1.69222,-0.1437,0.756497,-1.68802,0.0641062,-0.743613,1.7008,-0.064447,-0.750519,1.69801,0.0689341,0.776848,-1.60682,-0.0690906,0.778649,-1.60513,0.0307986,-0.774007,1.61036,-0.0308388,-0.776798,1.60922,-0.0555714,-0.0993131,0.143547,0.144134,0,0,0,0,
-29.8412,10.1573,33.3338,0.108022,30.044,8.79754,31.9491,0.194589,-13.3289,-12.208,-35.3508,-0.304543,13.5717,-10.8158,-34.2729,-0.29338,-29.7858,10.1507,33.3172,0.109158,29.9896,8.79005,31.9333,0.196981,-13.3058,-12.1995,-35.3266,-0.305218,13.5463,-10.808,-34.2535,-0.300359,0.143234,0.751391,-1.69191,-0.143677,0.756529,-1.68757,0.0640698,-0.743607,1.70048,-0.0644468,-0.750426,1.69756,0.0682434,0.776934,-1.60646,-0.0683984,0.778717,-1.60478,0.03049,-0.774121,1.60996,-0.0305298,-0.776884,1.60883,-0.0540109,-0.0972945,0.152272,0.14669,0,0,0,0,
-30.1114,10.1942,33.3299,0.108713,30.2933,8.82195,31.9427,0.194249,-13.4273,-12.2255,-35.39,-0.315534,13.7049,-10.8386,-34.2555,-0.307854,-30.0557,10.1888,33.3098,0.109591,30.2389,8.81678,31.9219,0.198428,-13.4042,-12.218,-35.3659,-0.312017,13.68,-10.8324,-34.2357,-0.305581,0.143179,0.75141,-1.69161,-0.143649,0.756555,-1.68717,0.0640292,-0.743611,1.70018,-0.0644502,-0.750352,1.6971,0.0675527,0.777019,-1.6061,-0.0677061,0.778784,-1.60444,0.0301814,-0.774235,1.60956,-0.0302208,-0.77697,1.60845,-0.0543565,-0.0971247,0.157767,0.153927,0,0,0,0,
-30.3821,10.232,33.3172,0.110647,30.5424,8.84393,31.9255,0.193292,-13.5296,-12.2968,-35.3837,-0.315356,13.8353,-10.8498,-34.2523,-0.325456,-30.3288,10.2248,33.2982,0.110649,30.4906,8.83997,31.9069,0.199471,-13.5068,-12.2823,-35.3599,-0.313834,13.811,-10.8442,-34.2344,-0.311535,0.143133,0.751426,-1.69127,-0.143617,0.75658,-1.68674,0.0639889,-0.743617,1.69985,-0.0644563,-0.75029,1.69668,0.066862,0.777105,-1.60574,-0.0670138,0.778852,-1.60409,0.0298728,-0.77435,1.60917,-0.0299118,-0.777056,1.60806,-0.0553233,-0.096646,0.157678,0.162728,0,0,0,0,
-30.6497,10.2693,33.3187,0.113114,30.8212,8.82306,32.0699,0.165292,-13.6537,-12.4061,-35.5845,-0.252906,13.9578,-10.8484,-34.254,-0.325519,-30.5977,10.262,33.2949,0.112351,30.7576,8.82019,32.0521,0.162678,-13.6264,-12.4069,-35.5481,-0.251702,13.9358,-10.8479,-34.2343,-0.331465,0.143088,0.751439,-1.69093,-0.143577,0.756598,-1.68631,0.0639452,-0.743584,1.6995,-0.0644619,-0.750245,1.69624,0.0661713,0.777191,-1.60537,-0.0663215,0.77892,-1.60375,0.0295642,-0.774464,1.60877,-0.0296028,-0.777142,1.60768,-0.0565569,-0.0826459,0.126453,0.162759,0,0,0,0,
-30.909,10.5604,33.255,0.0361941,31.0833,8.88371,31.9998,0.161696,-13.7416,-12.8171,-35.2538,-0.198993,14.0846,-10.85,-34.2615,-0.337866,-30.8495,10.5391,33.2409,0.0388561,31.0353,8.8805,31.996,0.163492,-13.7102,-12.7957,-35.2172,-0.211458,14.0659,-10.8446,-34.2432,-0.332894,0.143048,0.751426,-1.69063,-0.14354,0.756606,-1.6859,0.0639011,-0.743481,1.69913,-0.064468,-0.750219,1.6958,0.0654805,0.777276,-1.60501,-0.0656292,0.778987,-1.60341,0.0292556,-0.774578,1.60837,-0.0292938,-0.777229,1.60729,-0.0180971,-0.0808482,0.0994967,0.168933,0,0,0,0,
-31.188,10.7614,33.2333,-0.00500531,31.3372,8.9042,32.0566,0.152553,-13.8862,-13.0257,-35.3199,-0.148743,14.1794,-10.8445,-34.2731,-0.354616,-31.1299,10.7495,33.2119,-0.00412049,31.2764,8.90355,32.0402,0.153935,-13.8564,-13.0059,-35.2985,-0.146327,14.1593,-10.839,-34.2537,-0.355224,0.14301,0.751314,-1.69026,-0.143494,0.7566,-1.68547,0.0638677,-0.743319,1.69875,-0.0644651,-0.750209,1.69538,0.0647898,0.777362,-1.60465,-0.064937,0.779055,-1.60306,0.028947,-0.774692,1.60798,-0.0289848,-0.777315,1.60691,0.00250265,-0.0762763,0.0743716,0.177308,0,0,0,0,
-31.4602,10.882,33.2439,-0.0161509,31.5846,8.93281,32.0295,0.155091,-14.0231,-13.1597,-35.3318,-0.132609,14.2771,-10.8366,-34.2847,-0.355313,-31.4013,10.8715,33.2207,-0.014773,31.5389,8.92621,32.0416,0.142091,-13.993,-13.1458,-35.3096,-0.133765,14.2579,-10.8304,-34.2683,-0.361914,0.142976,0.751177,-1.68988,-0.143447,0.756593,-1.68506,0.0638435,-0.743136,1.69838,-0.064454,-0.750214,1.69497,0.0640991,0.777448,-1.60429,-0.0642447,0.779122,-1.60272,0.0286384,-0.774806,1.60758,-0.0286758,-0.777401,1.60652,0.00807543,-0.0775455,0.0663044,0.177657,0,0,0,0,
-31.7301,10.9644,33.261,-0.0140254,31.8054,9.12208,31.6758,0.166012,-14.1638,-13.2455,-35.3686,-0.139799,14.3712,-10.8317,-34.3074,-0.369313,-31.6669,10.9567,33.2439,-0.0172249,31.7926,8.94935,32.0108,0.153021,-14.1258,-13.2343,-35.3395,-0.144039,14.36,-10.8205,-34.2836,-0.367672,0.142943,0.751036,-1.68951,-0.1434,0.756583,-1.68464,0.0638252,-0.742958,1.69802,-0.0644376,-0.750235,1.69456,0.0634084,0.777533,-1.60393,-0.0635524,0.77919,-1.60238,0.0283298,-0.77492,1.60719,-0.0283668,-0.777487,1.60614,0.00701271,-0.083006,0.0698995,0.184656,0,0,0,0,
-31.9779,11.0283,33.2941,-0.0112288,32.1231,8.96739,32.0612,0.140784,-14.2767,-13.3105,-35.3958,-0.149024,14.4904,-10.8308,-34.3086,-0.378893,-31.9184,11.0222,33.2746,-0.00936262,32.0799,8.94986,32.0932,0.138061,-14.2459,-13.3021,-35.3674,-0.150115,14.472,-10.8221,-34.289,-0.371222,0.142907,0.750902,-1.68915,-0.143356,0.756575,-1.68424,0.06381,-0.742795,1.69766,-0.0644181,-0.750266,1.69417,0.0627177,0.777619,-1.60357,-0.0628601,0.779258,-1.60203,0.0280212,-0.775034,1.60679,-0.0280578,-0.777573,1.60575,0.00561441,-0.0703921,0.0745121,0.189447,0,0,0,0,
-32.2268,11.0822,33.3307,-0.00351233,32.4099,8.97294,32.1335,0.12342,-14.3948,-13.3619,-35.4404,-0.168071,14.605,-10.8614,-34.3355,-0.364643,-32.1713,11.0752,33.3055,-0.00186756,32.3553,8.99965,32.0793,0.11826,-14.3652,-13.3502,-35.4154,-0.16394,14.5865,-10.8561,-34.3153,-0.363756,0.142872,0.750787,-1.68883,-0.143319,0.756563,-1.68386,0.0637984,-0.74266,1.69733,-0.0643974,-0.750295,1.6938,0.062027,0.777705,-1.60321,-0.0621679,0.779325,-1.60169,0.0277126,-0.775149,1.60639,-0.0277488,-0.77766,1.60537,0.00175616,-0.06171,0.0840353,0.182322,0,0,0,0,
-32.5097,10.8404,33.4498,0.0990121,32.6159,9.18776,31.753,0.148722,-14.5571,-13.3961,-35.463,-0.176913,14.6721,-11.2296,-34.2723,-0.260073,-32.4485,10.8557,33.4259,0.0919489,32.6016,9.01065,32.107,0.124977,-14.52,-13.3907,-35.4366,-0.173776,14.6585,-11.1775,-34.2644,-0.266773,0.142832,0.750703,-1.68847,-0.143279,0.756551,-1.68346,0.0637924,-0.742535,1.69698,-0.0643685,-0.750305,1.69346,0.0613363,0.77779,-1.60285,-0.0614756,0.779393,-1.60134,0.027404,-0.775263,1.606,-0.0274398,-0.777746,1.60498,-0.049506,-0.0743611,0.0884563,0.130037,0,0,0,0,
-32.7237,10.6752,33.5228,0.176913,32.9372,9.23289,31.8016,0.147033,-14.6343,-13.402,-35.4775,-0.194252,14.8343,-11.5846,-34.2318,-0.128792,-32.6599,10.6785,33.5053,0.17318,32.9287,9.04473,32.1773,0.11409,-14.5943,-13.3973,-35.4507,-0.190135,14.8246,-11.5611,-34.2159,-0.145008,0.142787,0.750742,-1.68818,-0.14325,0.756531,-1.68307,0.0637805,-0.742436,1.69663,-0.064345,-0.750157,1.69303,0.0606456,0.777876,-1.60249,-0.0607833,0.779461,-1.601,0.0270954,-0.775377,1.6056,-0.0271308,-0.777832,1.6046,-0.0884567,-0.0735163,0.0971259,0.0643958,0,0,0,0,
-32.9478,10.6299,33.5735,0.211585,33.2732,9.14757,32.1918,0.114989,-14.7101,-13.3974,-35.5028,-0.208282,14.9907,-11.7824,-34.2237,-0.0953155,-32.898,10.6316,33.546,0.210321,33.183,9.21566,32.0227,0.110262,-14.689,-13.3889,-35.4882,-0.207415,14.9636,-11.7726,-34.2028,-0.0913921,0.142735,0.750815,-1.68792,-0.143232,0.756497,-1.68271,0.0637605,-0.742372,1.69631,-0.0643328,-0.749941,1.69263,0.0599549,0.777962,-1.60213,-0.060091,0.779528,-1.60066,0.0267869,-0.775491,1.6052,-0.0268218,-0.777918,1.60421,-0.105792,-0.0574945,0.104141,0.0476577,0,0,0,0,
-33.2017,10.6515,33.5774,0.228496,33.4633,9.4676,31.698,0.13206,-14.8314,-13.3832,-35.5368,-0.218142,15.1036,-11.8974,-34.2274,-0.0804872,-33.1552,10.6447,33.5538,0.226707,33.405,9.51542,31.5447,0.138281,-14.8133,-13.378,-35.5185,-0.215274,15.0741,-11.8895,-34.2019,-0.0768855,0.142677,0.750899,-1.68763,-0.143216,0.756448,-1.68233,0.063736,-0.742332,1.69596,-0.0643231,-0.749718,1.6922,0.0592642,0.778048,-1.60177,-0.0593987,0.779596,-1.60031,0.0264783,-0.775605,1.60481,-0.0265128,-0.778004,1.60383,-0.114248,-0.0660298,0.109071,0.0402436,0,0,0,0,
-33.4887,10.7328,33.7765,0.174368,33.739,9.54317,31.6257,0.147527,-14.9395,-13.3789,-35.5642,-0.225294,15.232,-11.9567,-34.2457,-0.0814771,-33.454,10.6564,33.882,0.172842,33.6957,9.49298,31.6917,0.144998,-14.9233,-13.3707,-35.5427,-0.223317,15.2012,-11.947,-34.2244,-0.0793185,0.142622,0.750979,-1.68739,-0.143206,0.756406,-1.68199,0.063709,-0.742316,1.69562,-0.0643158,-0.749512,1.69179,0.0585735,0.778133,-1.6014,-0.0587065,0.779664,-1.59997,0.0261697,-0.775719,1.60441,-0.0262038,-0.778091,1.60344,-0.0871841,-0.0737636,0.112647,0.0407385,0,0,0,0,
-33.7282,11.099,33.5049,0.124016,34.0456,9.41037,32.1343,0.116925,-15.0271,-13.389,-35.5971,-0.230639,15.3763,-11.9909,-34.2782,-0.083443,-33.6815,11.0829,33.4834,0.12625,33.9368,9.60862,31.6846,0.133714,-15.0189,-13.3824,-35.5759,-0.224502,15.3381,-11.9906,-34.2539,-0.0785063,0.142566,0.750946,-1.68707,-0.14319,0.756339,-1.68162,0.063676,-0.742316,1.69527,-0.0643153,-0.74933,1.69139,0.0578827,0.778219,-1.60104,-0.0580142,0.779731,-1.59962,0.0258611,-0.775834,1.60402,-0.0258948,-0.778177,1.60306,-0.0620082,-0.0584623,0.11532,0.0417215,0,0,0,0,
-34.0309,11.2536,33.4713,0.105371,34.2238,9.68953,31.6942,0.143626,-15.163,-13.3948,-35.6488,-0.230219,15.4764,-12.0382,-34.2917,-0.0868719,-33.9796,11.2421,33.4514,0.104852,34.1712,9.67096,31.6783,0.147146,-15.1418,-13.387,-35.6279,-0.228026,15.4503,-12.031,-34.2652,-0.0925539,0.142523,0.750855,-1.68672,-0.143163,0.75627,-1.68127,0.0636462,-0.74233,1.69494,-0.0643119,-0.749171,1.69097,0.057192,0.778305,-1.60068,-0.0573219,0.779799,-1.59928,0.0255525,-0.775948,1.60362,-0.0255858,-0.778263,1.60267,-0.0526855,-0.0718132,0.11511,0.043436,0,0,0,0,
-34.2962,11.3497,33.4493,0.106131,34.5421,9.50196,32.2999,0.117168,-15.2443,-13.3984,-35.6766,-0.233436,15.6279,-12.0615,-34.3235,-0.0923291,-34.2472,11.3408,33.4255,0.103754,34.4311,9.71878,31.8198,0.127765,-15.2358,-13.3937,-35.6532,-0.234632,15.5887,-12.0611,-34.2994,-0.09208,0.142485,0.750741,-1.68634,-0.143124,0.756187,-1.68091,0.063613,-0.742357,1.69459,-0.06431,-0.749024,1.69059,0.0565013,0.77839,-1.60032,-0.0566296,0.779867,-1.59894,0.0252439,-0.776062,1.60322,-0.0252768,-0.778349,1.60229,-0.0530653,-0.0585842,0.116718,0.0461645,0,0,0,0,
-34.5803,11.4135,33.4448,0.116705,34.7414,9.79681,31.8907,0.119595,-15.3656,-13.4038,-35.7178,-0.237998,15.7427,-12.0972,-34.3535,-0.0985194,-34.5251,11.4058,33.4235,0.11583,34.6866,9.79342,31.8532,0.131809,-15.3422,-13.399,-35.6947,-0.241926,15.7172,-12.0913,-34.3318,-0.0922193,0.142456,0.750635,-1.686,-0.143081,0.756101,-1.68056,0.063581,-0.742393,1.69427,-0.0643096,-0.748908,1.69022,0.0558106,0.778476,-1.59996,-0.0559374,0.779934,-1.59859,0.0249353,-0.776176,1.60283,-0.0249678,-0.778435,1.6019,-0.0583527,-0.0597974,0.118999,0.0492597,0,0,0,0,
